phage	codon_distance	type
GCF_904866375.1.fna--virus-3.txt	0.325666	SdTVs
GCF_904866375.1.fna--virus-2.txt	0.393081	SdTVs
GCF_904866375.1.fna--virus-1.txt	0.312196	SdTVs
GCF_900119685.1.fna--virus-3.txt	0.174114	SdTVs
GCF_900119685.1.fna--virus-2.txt	0.231117	SdTVs
GCF_900119685.1.fna--virus-1.txt	0.15462	SdTVs
GCF_000486345.2.fna--virus-3.txt	0.162551	SdTVs
GCF_000486345.2.fna--virus-4.txt	0.297297	SdTVs
GCF_000486345.2.fna--virus-2.txt	0.166789	SdTVs
GCF_000486345.2.fna--virus-1.txt	0.168966	SdTVs
GCF_002269325.1.fna--virus-2.txt	0.232728	SdTVs
GCF_002269325.1.fna--virus-1.txt	0.184862	SdTVs
GCF_013167615.1.fna--virus-3.txt	0.277066	SdTVs
GCF_013167615.1.fna--virus-7.txt	0.313809	SdTVs
GCF_013167615.1.fna--virus-5.txt	0.12263	SdTVs
GCF_013167615.1.fna--virus-4.txt	0.121922	SdTVs
GCF_013167615.1.fna--virus-6.txt	0.167175	SdTVs
GCF_013167615.1.fna--virus-2.txt	0.147371	SdTVs
GCF_013167615.1.fna--virus-1.txt	0.164279	SdTVs
GCF_040436505.1.fna--virus-1.txt	0.40086	SdTVs
GCF_029718425.1.fna--virus-1.txt	0.159647	SdTVs
GCF_040549775.1.fna--virus-2.txt	0.236182	SdTVs
GCF_040549775.1.fna--virus-1.txt	0.18089	SdTVs
GCF_003067765.2.fna--virus-3.txt	0.174238	SdTVs
GCF_003067765.2.fna--virus-5.txt	0.196992	SdTVs
GCF_003067765.2.fna--virus-4.txt	0.188402	SdTVs
GCF_003067765.2.fna--virus-2.txt	0.184413	SdTVs
GCF_003067765.2.fna--virus-1.txt	0.197637	SdTVs
GCF_022921135.1.fna--virus-1.txt	0.19719	SdTVs
GCF_028892935.1.fna--virus-3.txt	0.162187	SdTVs
GCF_028892935.1.fna--virus-5.txt	0.183073	SdTVs
GCF_028892935.1.fna--virus-4.txt	0.221846	SdTVs
GCF_028892935.1.fna--virus-2.txt	0.174636	SdTVs
GCF_028892935.1.fna--virus-1.txt	0.184358	SdTVs
GCF_037287395.1.fna--virus-3.txt	0.173337	SdTVs
GCF_037287395.1.fna--virus-7.txt	0.2865	SdTVs
GCF_037287395.1.fna--virus-5.txt	0.152141	SdTVs
GCF_037287395.1.fna--virus-4.txt	0.15101	SdTVs
GCF_037287395.1.fna--virus-6.txt	0.173142	SdTVs
GCF_037287395.1.fna--virus-2.txt	0.174703	SdTVs
GCF_037287395.1.fna--virus-1.txt	0.173133	SdTVs
GCF_024023035.1.fna--virus-2.txt	0.166015	SdTVs
GCF_024023035.1.fna--virus-1.txt	0.183181	SdTVs
GCF_014863765.1.fna--virus-1.txt	0.225911	SdTVs
GCF_025913695.1.fna--virus-3.txt	0.256679	SdTVs
GCF_025913695.1.fna--virus-2.txt	0.176789	SdTVs
GCF_025913695.1.fna--virus-1.txt	0.242302	SdTVs
GCF_001034475.2.fna--virus-1.txt	0.174437	SdTVs
GCF_029590395.1.fna--virus-2.txt	0.22308	SdTVs
GCF_029590395.1.fna--virus-1.txt	0.208803	SdTVs
GCF_902703195.1.fna--virus-2.txt	0.223224	SdTVs
GCF_902703195.1.fna--virus-1.txt	0.185205	SdTVs
GCF_030489745.1.fna--virus-3.txt	0.224422	SdTVs
GCF_030489745.1.fna--virus-4.txt	0.185767	SdTVs
GCF_030489745.1.fna--virus-2.txt	0.201967	SdTVs
GCF_030489745.1.fna--virus-1.txt	0.22402	SdTVs
GCF_038396535.1.fna--virus-3.txt	0.260491	SdTVs
GCF_038396535.1.fna--virus-2.txt	0.150851	SdTVs
GCF_038396535.1.fna--virus-1.txt	0.181635	SdTVs
GCF_025579445.1.fna--virus-2.txt	0.209716	SdTVs
GCF_025579445.1.fna--virus-1.txt	0.207001	SdTVs
GCF_003014775.1.fna--virus-2.txt	0.15842	SdTVs
GCF_003014775.1.fna--virus-1.txt	0.405626	SdTVs
GCF_029906405.1.fna--virus-1.txt	0.221638	SdTVs
GCF_019048745.1.fna--virus-1.txt	0.142328	SdTVs
GCF_964049315.1.fna--virus-1.txt	0.160538	SdTVs
GCF_964198855.1.fna--virus-3.txt	0.204371	SdTVs
GCF_964198855.1.fna--virus-4.txt	0.27692	SdTVs
GCF_964198855.1.fna--virus-2.txt	0.212476	SdTVs
GCF_964198855.1.fna--virus-1.txt	0.193255	SdTVs
GCF_030717685.1.fna--virus-3.txt	0.18133	SdTVs
GCF_030717685.1.fna--virus-2.txt	0.201814	SdTVs
GCF_030717685.1.fna--virus-1.txt	0.190994	SdTVs
GCF_012934785.1.fna--virus-3.txt	0.158142	SdTVs
GCF_012934785.1.fna--virus-4.txt	0.183721	SdTVs
GCF_012934785.1.fna--virus-2.txt	0.163676	SdTVs
GCF_012934785.1.fna--virus-1.txt	0.264747	SdTVs
GCF_013357365.1.fna--virus-3.txt	0.155288	SdTVs
GCF_013357365.1.fna--virus-5.txt	0.153354	SdTVs
GCF_013357365.1.fna--virus-4.txt	0.15225	SdTVs
GCF_013357365.1.fna--virus-6.txt	0.165126	SdTVs
GCF_013357365.1.fna--virus-2.txt	0.147058	SdTVs
GCF_013357365.1.fna--virus-1.txt	0.118369	SdTVs
GCF_024347115.1.fna--virus-1.txt	0.198123	SdTVs
GCF_008761535.2.fna--virus-8.txt	0.167212	SdTVs
GCF_008761535.2.fna--virus-3.txt	0.149979	SdTVs
GCF_008761535.2.fna--virus-7.txt	0.163296	SdTVs
GCF_008761535.2.fna--virus-5.txt	0.280885	SdTVs
GCF_008761535.2.fna--virus-4.txt	0.195206	SdTVs
GCF_008761535.2.fna--virus-6.txt	0.158589	SdTVs
GCF_008761535.2.fna--virus-2.txt	0.160458	SdTVs
GCF_008761535.2.fna--virus-1.txt	0.156184	SdTVs
GCF_041411215.1.fna--virus-1.txt	0.264976	SdTVs
GCF_009905295.1.fna--virus-1.txt	0.193002	SdTVs
GCF_910591805.1.fna--virus-3.txt	0.170925	SdTVs
GCF_910591805.1.fna--virus-2.txt	0.200533	SdTVs
GCF_910591805.1.fna--virus-1.txt	0.23291	SdTVs
GCF_013364495.1.fna--virus-2.txt	0.308992	SdTVs
GCF_013364495.1.fna--virus-1.txt	0.160135	SdTVs
GCF_020715505.1.fna--virus-2.txt	0.223353	SdTVs
GCF_020715505.1.fna--virus-1.txt	0.265665	SdTVs
GCF_032680825.1.fna--virus-2.txt	0.165546	SdTVs
GCF_032680825.1.fna--virus-1.txt	0.220964	SdTVs
GCF_008064915.1.fna--virus-3.txt	0.181294	SdTVs
GCF_008064915.1.fna--virus-2.txt	0.171807	SdTVs
GCF_008064915.1.fna--virus-1.txt	0.168042	SdTVs
GCF_041320645.1.fna--virus-3.txt	0.283617	SdTVs
GCF_041320645.1.fna--virus-5.txt	0.208465	SdTVs
GCF_041320645.1.fna--virus-4.txt	0.190983	SdTVs
GCF_041320645.1.fna--virus-2.txt	0.192438	SdTVs
GCF_041320645.1.fna--virus-1.txt	0.18738	SdTVs
GCF_000982975.1.fna--virus-1.txt	0.168349	SdTVs
GCF_022385215.1.fna--virus-1.txt	0.187188	SdTVs
GCF_001900435.1.fna--virus-3.txt	0.257083	SdTVs
GCF_001900435.1.fna--virus-4.txt	0.171651	SdTVs
GCF_001900435.1.fna--virus-2.txt	0.259853	SdTVs
GCF_001900435.1.fna--virus-1.txt	0.221728	SdTVs
GCF_002752775.1.fna--virus-3.txt	0.20107	SdTVs
GCF_002752775.1.fna--virus-2.txt	0.204238	SdTVs
GCF_002752775.1.fna--virus-1.txt	0.205575	SdTVs
GCF_041319915.1.fna--virus-3.txt	0.163716	SdTVs
GCF_041319915.1.fna--virus-4.txt	0.190635	SdTVs
GCF_041319915.1.fna--virus-2.txt	0.167053	SdTVs
GCF_041319915.1.fna--virus-1.txt	0.180152	SdTVs
GCF_042190875.1.fna--virus-3.txt	0.207985	SdTVs
GCF_042190875.1.fna--virus-2.txt	0.209616	SdTVs
GCF_042190875.1.fna--virus-1.txt	0.206085	SdTVs
GCF_003710205.1.fna--virus-3.txt	0.1709	SdTVs
GCF_003710205.1.fna--virus-2.txt	0.217457	SdTVs
GCF_003710205.1.fna--virus-1.txt	0.204156	SdTVs
GCF_024917235.1.fna--virus-1.txt	0.174854	SdTVs
GCF_030505995.1.fna--virus-3.txt	0.225431	SdTVs
GCF_030505995.1.fna--virus-5.txt	0.19398	SdTVs
GCF_030505995.1.fna--virus-4.txt	0.177468	SdTVs
GCF_030505995.1.fna--virus-2.txt	0.21723	SdTVs
GCF_030505995.1.fna--virus-1.txt	0.165699	SdTVs
GCF_033170135.1.fna--virus-1.txt	0.125927	SdTVs
GCF_012850815.1.fna--virus-1.txt	0.186188	SdTVs
GCF_039830125.1.fna--virus-2.txt	0.184239	SdTVs
GCF_039830125.1.fna--virus-1.txt	0.0918877	SdTVs
GCF_036713675.1.fna--virus-3.txt	0.1626	SdTVs
GCF_036713675.1.fna--virus-2.txt	0.161468	SdTVs
GCF_036713675.1.fna--virus-1.txt	0.230476	SdTVs
GCF_021957125.1.fna--virus-1.txt	0.209294	SdTVs
GCF_041447665.1.fna--virus-2.txt	0.16578	SdTVs
GCF_041447665.1.fna--virus-1.txt	0.180118	SdTVs
GCF_007106885.1.fna--virus-2.txt	0.212372	SdTVs
GCF_007106885.1.fna--virus-1.txt	0.196733	SdTVs
GCF_001636255.1.fna--virus-1.txt	0.244413	SdTVs
GCF_023913575.1.fna--virus-3.txt	0.212818	SdTVs
GCF_023913575.1.fna--virus-2.txt	0.214586	SdTVs
GCF_023913575.1.fna--virus-1.txt	0.1925	SdTVs
GCF_003261955.3.fna--virus-3.txt	0.283762	SdTVs
GCF_003261955.3.fna--virus-4.txt	0.201327	SdTVs
GCF_003261955.3.fna--virus-2.txt	0.18979	SdTVs
GCF_003261955.3.fna--virus-1.txt	0.204564	SdTVs
GCF_041866875.1.fna--virus-2.txt	0.163143	SdTVs
GCF_041866875.1.fna--virus-1.txt	0.161096	SdTVs
GCF_030388445.1.fna--virus-3.txt	0.219998	SdTVs
GCF_030388445.1.fna--virus-4.txt	0.285437	SdTVs
GCF_030388445.1.fna--virus-2.txt	0.211772	SdTVs
GCF_030388445.1.fna--virus-1.txt	0.198012	SdTVs
GCF_041860975.1.fna--virus-3.txt	0.170167	SdTVs
GCF_041860975.1.fna--virus-4.txt	0.199474	SdTVs
GCF_041860975.1.fna--virus-2.txt	0.222669	SdTVs
GCF_041860975.1.fna--virus-1.txt	0.18999	SdTVs
GCF_009665475.1.fna--virus-1.txt	0.336073	SdTVs
GCF_002905685.2.fna--virus-2.txt	0.187276	SdTVs
GCF_002905685.2.fna--virus-1.txt	0.203963	SdTVs
GCF_029962245.1.fna--virus-3.txt	0.20009	SdTVs
GCF_029962245.1.fna--virus-5.txt	0.323174	SdTVs
GCF_029962245.1.fna--virus-4.txt	0.198521	SdTVs
GCF_029962245.1.fna--virus-2.txt	0.198593	SdTVs
GCF_029962245.1.fna--virus-1.txt	0.227977	SdTVs
GCF_014622965.1.fna--virus-3.txt	0.19195	SdTVs
GCF_014622965.1.fna--virus-5.txt	0.153515	SdTVs
GCF_014622965.1.fna--virus-4.txt	0.272131	SdTVs
GCF_014622965.1.fna--virus-6.txt	0.167655	SdTVs
GCF_014622965.1.fna--virus-2.txt	0.151714	SdTVs
GCF_014622965.1.fna--virus-1.txt	0.181832	SdTVs
GCF_949786285.1.fna--virus-3.txt	0.210074	SdTVs
GCF_949786285.1.fna--virus-4.txt	0.181155	SdTVs
GCF_949786285.1.fna--virus-2.txt	0.281221	SdTVs
GCF_949786285.1.fna--virus-1.txt	0.228158	SdTVs
GCF_003017975.1.fna--virus-3.txt	0.209544	SdTVs
GCF_003017975.1.fna--virus-7.txt	0.19442	SdTVs
GCF_003017975.1.fna--virus-5.txt	0.161604	SdTVs
GCF_003017975.1.fna--virus-4.txt	0.201891	SdTVs
GCF_003017975.1.fna--virus-6.txt	0.210272	SdTVs
GCF_003017975.1.fna--virus-2.txt	0.14763	SdTVs
GCF_003017975.1.fna--virus-1.txt	0.269569	SdTVs
GCF_002950195.1.fna--virus-3.txt	0.186409	SdTVs
GCF_002950195.1.fna--virus-2.txt	0.261329	SdTVs
GCF_002950195.1.fna--virus-1.txt	0.259747	SdTVs
GCF_026240875.1.fna--virus-8.txt	0.297407	SdTVs
GCF_026240875.1.fna--virus-3.txt	0.231159	SdTVs
GCF_026240875.1.fna--virus-7.txt	0.167593	SdTVs
GCF_026240875.1.fna--virus-5.txt	0.18831	SdTVs
GCF_026240875.1.fna--virus-4.txt	0.158673	SdTVs
GCF_026240875.1.fna--virus-6.txt	0.182392	SdTVs
GCF_026240875.1.fna--virus-2.txt	0.171653	SdTVs
GCF_026240875.1.fna--virus-1.txt	0.16816	SdTVs
GCF_020691745.1.fna--virus-2.txt	0.166958	SdTVs
GCF_020691745.1.fna--virus-1.txt	0.298785	SdTVs
GCF_000007545.1.fna--virus-2.txt	0.191336	SdTVs
GCF_000007545.1.fna--virus-1.txt	0.181385	SdTVs
GCF_036233095.1.fna--virus-1.txt	0.231583	SdTVs
GCF_041004285.1.fna--virus-2.txt	0.19434	SdTVs
GCF_041004285.1.fna--virus-1.txt	0.196626	SdTVs
GCF_013378015.1.fna--virus-2.txt	0.0995137	SdTVs
GCF_013378015.1.fna--virus-1.txt	0.127128	SdTVs
GCF_025643495.1.fna--virus-3.txt	0.149806	SdTVs
GCF_025643495.1.fna--virus-2.txt	0.276477	SdTVs
GCF_025643495.1.fna--virus-1.txt	0.178006	SdTVs
GCF_013836145.1.fna--virus-1.txt	0.173226	SdTVs
GCF_024917355.1.fna--virus-1.txt	0.157768	SdTVs
GCF_017654165.1.fna--virus-3.txt	0.260089	SdTVs
GCF_017654165.1.fna--virus-2.txt	0.200089	SdTVs
GCF_017654165.1.fna--virus-1.txt	0.167861	SdTVs
GCF_017310015.1.fna--virus-1.txt	0.194423	SdTVs
GCF_963425695.1.fna--virus-1.txt	0.266527	SdTVs
GCF_009756475.1.fna--virus-3.txt	0.167633	SdTVs
GCF_009756475.1.fna--virus-5.txt	0.157413	SdTVs
GCF_009756475.1.fna--virus-4.txt	0.162487	SdTVs
GCF_009756475.1.fna--virus-6.txt	0.173013	SdTVs
GCF_009756475.1.fna--virus-2.txt	0.220121	SdTVs
GCF_009756475.1.fna--virus-1.txt	0.296623	SdTVs
GCF_022870605.1.fna--virus-1.txt	0.173591	SdTVs
GCF_001469735.1.fna--virus-3.txt	0.222376	SdTVs
GCF_001469735.1.fna--virus-2.txt	0.22929	SdTVs
GCF_001469735.1.fna--virus-1.txt	0.221202	SdTVs
GCF_020827655.1.fna--virus-3.txt	0.164153	SdTVs
GCF_020827655.1.fna--virus-2.txt	0.276136	SdTVs
GCF_020827655.1.fna--virus-1.txt	0.184684	SdTVs
GCF_027944635.1.fna--virus-3.txt	0.187251	SdTVs
GCF_027944635.1.fna--virus-5.txt	0.17609	SdTVs
GCF_027944635.1.fna--virus-4.txt	0.179775	SdTVs
GCF_027944635.1.fna--virus-2.txt	0.127508	SdTVs
GCF_027944635.1.fna--virus-1.txt	0.190018	SdTVs
GCF_963676035.1.fna--virus-1.txt	0.17442	SdTVs
GCF_041320245.1.fna--virus-2.txt	0.157434	SdTVs
GCF_041320245.1.fna--virus-1.txt	0.229553	SdTVs
GCF_016903995.1.fna--virus-1.txt	0.242383	SdTVs
GCF_004299805.1.fna--virus-1.txt	0.155338	SdTVs
GCF_021283545.2.fna--virus-2.txt	0.159983	SdTVs
GCF_021283545.2.fna--virus-1.txt	0.15365	SdTVs
GCF_016803915.1.fna--virus-3.txt	0.160402	SdTVs
GCF_016803915.1.fna--virus-7.txt	0.267803	SdTVs
GCF_016803915.1.fna--virus-5.txt	0.158539	SdTVs
GCF_016803915.1.fna--virus-4.txt	0.155101	SdTVs
GCF_016803915.1.fna--virus-6.txt	0.147391	SdTVs
GCF_016803915.1.fna--virus-2.txt	0.158584	SdTVs
GCF_016803915.1.fna--virus-1.txt	0.155066	SdTVs
GCF_023735515.1.fna--virus-3.txt	0.17964	SdTVs
GCF_023735515.1.fna--virus-5.txt	0.18707	SdTVs
GCF_023735515.1.fna--virus-4.txt	0.181433	SdTVs
GCF_023735515.1.fna--virus-6.txt	0.186943	SdTVs
GCF_023735515.1.fna--virus-2.txt	0.244844	SdTVs
GCF_023735515.1.fna--virus-1.txt	0.176381	SdTVs
GCF_021441985.1.fna--virus-1.txt	0.161627	SdTVs
GCF_030169195.1.fna--virus-1.txt	0.19807	SdTVs
GCF_023658365.1.fna--virus-1.txt	0.21112	SdTVs
GCF_009914275.1.fna--virus-3.txt	0.305956	SdTVs
GCF_009914275.1.fna--virus-2.txt	0.308921	SdTVs
GCF_009914275.1.fna--virus-1.txt	0.31436	SdTVs
GCF_902827215.1.fna--virus-2.txt	0.219359	SdTVs
GCF_902827215.1.fna--virus-1.txt	0.220995	SdTVs
GCF_005885875.1.fna--virus-3.txt	0.169631	SdTVs
GCF_005885875.1.fna--virus-5.txt	0.168456	SdTVs
GCF_005885875.1.fna--virus-4.txt	0.162154	SdTVs
GCF_005885875.1.fna--virus-2.txt	0.208078	SdTVs
GCF_005885875.1.fna--virus-1.txt	0.29672	SdTVs
GCF_002905815.2.fna--virus-1.txt	0.187963	SdTVs
GCF_040543515.1.fna--virus-1.txt	0.233819	SdTVs
GCF_036936505.1.fna--virus-2.txt	0.160994	SdTVs
GCF_036936505.1.fna--virus-1.txt	0.254775	SdTVs
GCF_019334705.1.fna--virus-3.txt	0.204514	SdTVs
GCF_019334705.1.fna--virus-5.txt	0.21045	SdTVs
GCF_019334705.1.fna--virus-4.txt	0.200866	SdTVs
GCF_019334705.1.fna--virus-2.txt	0.388078	SdTVs
GCF_019334705.1.fna--virus-1.txt	0.229399	SdTVs
GCF_024072315.1.fna--virus-1.txt	0.195938	SdTVs
GCF_031890505.1.fna--virus-1.txt	0.362545	SdTVs
GCF_032681225.1.fna--virus-3.txt	0.177682	SdTVs
GCF_032681225.1.fna--virus-4.txt	0.200978	SdTVs
GCF_032681225.1.fna--virus-2.txt	0.187244	SdTVs
GCF_032681225.1.fna--virus-1.txt	0.281355	SdTVs
GCF_023546865.1.fna--virus-2.txt	0.158256	SdTVs
GCF_023546865.1.fna--virus-1.txt	0.208201	SdTVs
GCF_028748965.1.fna--virus-3.txt	0.173221	SdTVs
GCF_028748965.1.fna--virus-5.txt	0.278976	SdTVs
GCF_028748965.1.fna--virus-4.txt	0.1691	SdTVs
GCF_028748965.1.fna--virus-6.txt	0.196993	SdTVs
GCF_028748965.1.fna--virus-2.txt	0.182995	SdTVs
GCF_028748965.1.fna--virus-1.txt	0.202574	SdTVs
GCF_041320035.1.fna--virus-2.txt	0.276965	SdTVs
GCF_041320035.1.fna--virus-1.txt	0.238439	SdTVs
GCF_003017995.1.fna--virus-3.txt	0.163419	SdTVs
GCF_003017995.1.fna--virus-5.txt	0.187758	SdTVs
GCF_003017995.1.fna--virus-4.txt	0.1678	SdTVs
GCF_003017995.1.fna--virus-2.txt	0.291191	SdTVs
GCF_003017995.1.fna--virus-1.txt	0.266745	SdTVs
GCF_027571195.1.fna--virus-1.txt	0.137622	SdTVs
GCF_023651955.1.fna--virus-1.txt	0.169067	SdTVs
GCF_000512275.1.fna--virus-3.txt	0.192106	SdTVs
GCF_000512275.1.fna--virus-4.txt	0.392333	SdTVs
GCF_000512275.1.fna--virus-2.txt	0.227807	SdTVs
GCF_000512275.1.fna--virus-1.txt	0.200633	SdTVs
GCF_000801755.2.fna--virus-2.txt	0.221818	SdTVs
GCF_000801755.2.fna--virus-1.txt	0.286023	SdTVs
GCF_009664205.1.fna--virus-1.txt	0.153528	SdTVs
GCF_001900655.1.fna--virus-1.txt	0.179712	SdTVs
GCF_024298725.1.fna--virus-1.txt	0.196298	SdTVs
GCF_030687735.1.fna--virus-1.txt	0.172812	SdTVs
GCF_030644585.1.fna--virus-3.txt	0.186594	SdTVs
GCF_030644585.1.fna--virus-2.txt	0.195932	SdTVs
GCF_030644585.1.fna--virus-1.txt	0.206142	SdTVs
GCF_041412165.1.fna--virus-3.txt	0.185577	SdTVs
GCF_041412165.1.fna--virus-2.txt	0.227925	SdTVs
GCF_041412165.1.fna--virus-1.txt	0.164672	SdTVs
GCF_041320315.1.fna--virus-1.txt	0.249971	SdTVs
GCF_023066825.1.fna--virus-1.txt	0.190605	SdTVs
GCF_024331495.2.fna--virus-3.txt	0.177278	SdTVs
GCF_024331495.2.fna--virus-2.txt	0.165722	SdTVs
GCF_024331495.2.fna--virus-1.txt	0.217202	SdTVs
GCF_024266545.1.fna--virus-2.txt	0.169322	SdTVs
GCF_024266545.1.fna--virus-1.txt	0.180525	SdTVs
GCF_028893435.1.fna--virus-3.txt	0.171955	SdTVs
GCF_028893435.1.fna--virus-5.txt	0.169641	SdTVs
GCF_028893435.1.fna--virus-4.txt	0.170195	SdTVs
GCF_028893435.1.fna--virus-2.txt	0.176814	SdTVs
GCF_028893435.1.fna--virus-1.txt	0.221161	SdTVs
GCF_030285485.1.fna--virus-3.txt	0.222357	SdTVs
GCF_030285485.1.fna--virus-5.txt	0.277978	SdTVs
GCF_030285485.1.fna--virus-4.txt	0.167654	SdTVs
GCF_030285485.1.fna--virus-2.txt	0.205825	SdTVs
GCF_030285485.1.fna--virus-1.txt	0.180416	SdTVs
GCF_001718975.1.fna--virus-1.txt	0.132948	SdTVs
GCF_038449115.1.fna--virus-3.txt	0.210458	SdTVs
GCF_038449115.1.fna--virus-2.txt	0.215652	SdTVs
GCF_038449115.1.fna--virus-1.txt	0.182262	SdTVs
GCF_041861065.1.fna--virus-3.txt	0.1864	SdTVs
GCF_041861065.1.fna--virus-2.txt	0.195119	SdTVs
GCF_041861065.1.fna--virus-1.txt	0.215346	SdTVs
GCF_018449045.1.fna--virus-2.txt	0.175979	SdTVs
GCF_018449045.1.fna--virus-1.txt	0.200762	SdTVs
GCF_036865915.1.fna--virus-2.txt	0.206766	SdTVs
GCF_036865915.1.fna--virus-1.txt	0.249633	SdTVs
GCF_004323795.1.fna--virus-3.txt	0.183035	SdTVs
GCF_004323795.1.fna--virus-2.txt	0.170029	SdTVs
GCF_004323795.1.fna--virus-1.txt	0.182806	SdTVs
GCF_000750335.1.fna--virus-3.txt	0.223036	SdTVs
GCF_000750335.1.fna--virus-2.txt	0.266776	SdTVs
GCF_000750335.1.fna--virus-1.txt	0.232804	SdTVs
GCF_021398935.1.fna--virus-1.txt	0.195458	SdTVs
GCF_004328805.1.fna--virus-3.txt	0.168628	SdTVs
GCF_004328805.1.fna--virus-5.txt	0.22835	SdTVs
GCF_004328805.1.fna--virus-4.txt	0.176966	SdTVs
GCF_004328805.1.fna--virus-6.txt	0.221716	SdTVs
GCF_004328805.1.fna--virus-2.txt	0.170745	SdTVs
GCF_004328805.1.fna--virus-1.txt	0.168581	SdTVs
GCF_004136035.1.fna--virus-3.txt	0.169879	SdTVs
GCF_004136035.1.fna--virus-4.txt	0.18167	SdTVs
GCF_004136035.1.fna--virus-2.txt	0.206964	SdTVs
GCF_004136035.1.fna--virus-1.txt	0.169605	SdTVs
GCF_042012845.1.fna--virus-3.txt	0.175627	SdTVs
GCF_042012845.1.fna--virus-4.txt	0.279071	SdTVs
GCF_042012845.1.fna--virus-2.txt	0.182647	SdTVs
GCF_042012845.1.fna--virus-1.txt	0.143904	SdTVs
GCF_041941495.1.fna--virus-2.txt	0.183021	SdTVs
GCF_041941495.1.fna--virus-1.txt	0.224984	SdTVs
GCF_041861255.1.fna--virus-3.txt	0.231264	SdTVs
GCF_041861255.1.fna--virus-2.txt	0.196735	SdTVs
GCF_041861255.1.fna--virus-1.txt	0.213205	SdTVs
GCF_018884585.1.fna--virus-2.txt	0.221472	SdTVs
GCF_018884585.1.fna--virus-1.txt	0.168891	SdTVs
GCF_002407525.2.fna--virus-2.txt	0.23017	SdTVs
GCF_002407525.2.fna--virus-1.txt	0.231855	SdTVs
GCF_013705725.1.fna--virus-1.txt	0.198886	SdTVs
GCF_012767755.2.fna--virus-2.txt	0.136595	SdTVs
GCF_012767755.2.fna--virus-1.txt	0.140786	SdTVs
GCF_000271905.2.fna--virus-3.txt	0.18528	SdTVs
GCF_000271905.2.fna--virus-5.txt	0.189238	SdTVs
GCF_000271905.2.fna--virus-4.txt	0.170438	SdTVs
GCF_000271905.2.fna--virus-6.txt	0.170048	SdTVs
GCF_000271905.2.fna--virus-2.txt	0.158932	SdTVs
GCF_000271905.2.fna--virus-1.txt	0.15913	SdTVs
GCF_030847665.1.fna--virus-1.txt	0.188845	SdTVs
GCF_000626555.2.fna--virus-1.txt	0.267324	SdTVs
GCF_037253905.1.fna--virus-3.txt	0.188704	SdTVs
GCF_037253905.1.fna--virus-5.txt	0.177696	SdTVs
GCF_037253905.1.fna--virus-4.txt	0.282599	SdTVs
GCF_037253905.1.fna--virus-2.txt	0.203271	SdTVs
GCF_037253905.1.fna--virus-1.txt	0.195226	SdTVs
GCF_022810925.1.fna--virus-1.txt	0.181329	SdTVs
GCF_002812885.1.fna--virus-1.txt	0.160907	SdTVs
GCF_009740265.1.fna--virus-3.txt	0.17483	SdTVs
GCF_009740265.1.fna--virus-4.txt	0.209254	SdTVs
GCF_009740265.1.fna--virus-2.txt	0.161559	SdTVs
GCF_009740265.1.fna--virus-1.txt	0.181674	SdTVs
GCF_000192085.1.fna--virus-3.txt	0.215789	SdTVs
GCF_000192085.1.fna--virus-2.txt	0.207965	SdTVs
GCF_000192085.1.fna--virus-1.txt	0.169586	SdTVs
GCF_001831715.2.fna--virus-3.txt	0.193922	SdTVs
GCF_001831715.2.fna--virus-4.txt	0.160452	SdTVs
GCF_001831715.2.fna--virus-2.txt	0.194053	SdTVs
GCF_001831715.2.fna--virus-1.txt	0.162731	SdTVs
GCF_024732365.1.fna--virus-2.txt	0.258932	SdTVs
GCF_024732365.1.fna--virus-1.txt	0.257668	SdTVs
GCF_035578885.1.fna--virus-3.txt	0.143773	SdTVs
GCF_035578885.1.fna--virus-4.txt	0.136468	SdTVs
GCF_035578885.1.fna--virus-2.txt	0.16928	SdTVs
GCF_035578885.1.fna--virus-1.txt	0.103949	SdTVs
GCF_037157745.1.fna--virus-3.txt	0.282859	SdTVs
GCF_037157745.1.fna--virus-4.txt	0.18027	SdTVs
GCF_037157745.1.fna--virus-2.txt	0.189044	SdTVs
GCF_037157745.1.fna--virus-1.txt	0.205297	SdTVs
GCF_000834395.1.fna--virus-1.txt	0.164365	SdTVs
GCF_013167055.1.fna--virus-1.txt	0.224503	SdTVs
GCF_022809875.1.fna--virus-2.txt	0.204429	SdTVs
GCF_022809875.1.fna--virus-1.txt	0.205023	SdTVs
GCF_009664795.1.fna--virus-2.txt	0.231221	SdTVs
GCF_009664795.1.fna--virus-1.txt	0.18004	SdTVs
GCF_001244315.1.fna--virus-1.txt	0.226148	SdTVs
GCF_015571535.1.fna--virus-3.txt	0.18027	SdTVs
GCF_015571535.1.fna--virus-2.txt	0.241352	SdTVs
GCF_015571535.1.fna--virus-1.txt	0.171212	SdTVs
GCF_013315715.1.fna--virus-3.txt	0.146899	SdTVs
GCF_013315715.1.fna--virus-2.txt	0.159909	SdTVs
GCF_013315715.1.fna--virus-1.txt	0.297922	SdTVs
GCF_019264865.1.fna--virus-2.txt	0.171232	SdTVs
GCF_019264865.1.fna--virus-1.txt	0.171077	SdTVs
GCF_000626415.2.fna--virus-1.txt	0.268151	SdTVs
GCF_001540845.1.fna--virus-3.txt	0.170664	SdTVs
GCF_001540845.1.fna--virus-7.txt	0.162851	SdTVs
GCF_001540845.1.fna--virus-5.txt	0.167111	SdTVs
GCF_001540845.1.fna--virus-4.txt	0.219823	SdTVs
