host	value	category
GCF_003112205.1_ASM311220v1_genomic.fna	7.386254236	SdTVs
GCF_003112205.1_ASM311220v1_genomic.fna	7.386254236	SdTVs
GCF_003312565.1_ASM331256v1_genomic.fna	7.150618243	SdTVs
GCF_003180975.1_ASM318097v1_genomic.fna	7.390628896	SdTVs
GCF_003071605.1_ASM307160v1_genomic.fna	7.076062148	SdTVs
GCF_003071605.1_ASM307160v1_genomic.fna	7.076062148	SdTVs
GCF_003351485.1_ASM335148v1_genomic.fna	7.395375767	SdTVs
GCF_003351485.1_ASM335148v1_genomic.fna	7.395375767	SdTVs
GCF_003231095.1_ASM323109v1_genomic.fna	7.039707132	SdTVs
GCF_003186475.1_ASM318647v1_genomic.fna	6.922140537	SdTVs
GCF_003186475.1_ASM318647v1_genomic.fna	6.922140537	SdTVs
GCF_003287245.1_ASM328724v1_genomic.fna	7.301115628	SdTVs
GCF_003073815.1_ASM307381v1_genomic.fna	7.278837875	SdTVs
GCF_003073815.1_ASM307381v1_genomic.fna	7.278837875	SdTVs
GCF_003073815.1_ASM307381v1_genomic.fna	7.278837875	SdTVs
GCF_003330765.1_ASM333076v1_genomic.fna	5.60365346	SdTVs
GCF_003069525.1_ASM306952v1_genomic.fna	7.012581545	SdTVs
GCF_003069525.1_ASM306952v1_genomic.fna	7.012581545	SdTVs
GCF_003194325.1_ASM319432v1_genomic.fna	7.042459093	SdTVs
GCF_003194325.1_ASM319432v1_genomic.fna	7.042459093	SdTVs
GCF_003194325.1_ASM319432v1_genomic.fna	7.042459093	SdTVs
GCF_003194325.1_ASM319432v1_genomic.fna	7.042459093	SdTVs
GCF_003073575.1_ASM307357v1_genomic.fna	7.071841248	SdTVs
GCF_003073575.1_ASM307357v1_genomic.fna	7.071841248	SdTVs
GCF_003111785.1_ASM311178v1_genomic.fna	7.217748102	SdTVs
GCF_003111785.1_ASM311178v1_genomic.fna	7.217748102	SdTVs
GCF_003111785.1_ASM311178v1_genomic.fna	7.217748102	SdTVs
GCF_003176855.1_ASM317685v1_genomic.fna	7.398091322	SdTVs
GCF_003176855.1_ASM317685v1_genomic.fna	7.398091322	SdTVs
GCF_003176855.1_ASM317685v1_genomic.fna	7.398091322	SdTVs
GCF_003176855.1_ASM317685v1_genomic.fna	7.398091322	SdTVs
GCF_003176855.1_ASM317685v1_genomic.fna	7.398091322	SdTVs
GCF_003176855.1_ASM317685v1_genomic.fna	7.398091322	SdTVs
GCF_003184425.1_ASM318442v1_genomic.fna	7.112561457	SdTVs
GCF_003184425.1_ASM318442v1_genomic.fna	7.112561457	SdTVs
GCF_003172465.2_ASM317246v2_genomic.fna	7.375808413	SdTVs
GCF_003172465.2_ASM317246v2_genomic.fna	7.375808413	SdTVs
GCF_003146635.1_ASM314663v1_genomic.fna	7.034014215	SdTVs
GCF_003146635.1_ASM314663v1_genomic.fna	7.034014215	SdTVs
GCF_003186535.1_ASM318653v1_genomic.fna	6.978025381	SdTVs
GCF_003186535.1_ASM318653v1_genomic.fna	6.978025381	SdTVs
GCF_003254065.1_ASM325406v1_genomic.fna	7.358367738	SdTVs
GCF_003254065.1_ASM325406v1_genomic.fna	7.358367738	SdTVs
GCF_003254065.1_ASM325406v1_genomic.fna	7.358367738	SdTVs
GCF_003073695.1_ASM307369v1_genomic.fna	7.384496101	SdTVs
GCF_003073695.1_ASM307369v1_genomic.fna	7.384496101	SdTVs
GCF_003074875.2_ASM307487v2_genomic.fna	6.773469497	SdTVs
GCF_003074875.2_ASM307487v2_genomic.fna	6.773469497	SdTVs
GCF_003074875.2_ASM307487v2_genomic.fna	6.773469497	SdTVs
GCF_003074735.2_ASM307473v2_genomic.fna	6.963558577	SdTVs
GCF_003074735.2_ASM307473v2_genomic.fna	6.963558577	SdTVs
GCF_003074735.2_ASM307473v2_genomic.fna	6.963558577	SdTVs
GCF_003204405.1_ASM320440v1_genomic.fna	7.077110756	SdTVs
GCF_003204405.1_ASM320440v1_genomic.fna	7.077110756	SdTVs
GCF_003184965.2_ASM318496v2_genomic.fna	7.014558465	SdTVs
GCF_003184965.2_ASM318496v2_genomic.fna	7.014558465	SdTVs
GCF_003367575.1_ASM336757v1_genomic.fna	7.286118767	SdTVs
GCF_003073735.1_ASM307373v1_genomic.fna	7.387613348	SdTVs
GCF_003073735.1_ASM307373v1_genomic.fna	7.387613348	SdTVs
GCF_003181135.1_ASM318113v1_genomic.fna	6.981362317	SdTVs
GCF_003181135.1_ASM318113v1_genomic.fna	6.981362317	SdTVs
GCF_003181135.1_ASM318113v1_genomic.fna	6.981362317	SdTVs
GCF_003181135.1_ASM318113v1_genomic.fna	6.981362317	SdTVs
GCF_003181135.1_ASM318113v1_genomic.fna	6.981362317	SdTVs
GCF_003181135.1_ASM318113v1_genomic.fna	6.981362317	SdTVs
GCF_003312545.2_ASM331254v2_genomic.fna	7.304237956	SdTVs
GCF_003312545.2_ASM331254v2_genomic.fna	7.304237956	SdTVs
GCF_003312545.2_ASM331254v2_genomic.fna	7.304237956	SdTVs
GCF_003312545.2_ASM331254v2_genomic.fna	7.304237956	SdTVs
GCF_003336405.1_ASM333640v1_genomic.fna	7.235191566	SdTVs
GCF_003336405.1_ASM333640v1_genomic.fna	7.235191566	SdTVs
GCF_003184325.1_ASM318432v1_genomic.fna	7.113835612	SdTVs
GCF_003184325.1_ASM318432v1_genomic.fna	7.113835612	SdTVs
GCF_003308955.1_ASM330895v1_genomic.fna	7.342829174	SdTVs
GCF_003308955.1_ASM330895v1_genomic.fna	7.342829174	SdTVs
GCF_003308955.1_ASM330895v1_genomic.fna	7.342829174	SdTVs
GCF_003308955.1_ASM330895v1_genomic.fna	7.342829174	SdTVs
GCF_003308955.1_ASM330895v1_genomic.fna	7.342829174	SdTVs
GCF_003308955.1_ASM330895v1_genomic.fna	7.342829174	SdTVs
GCF_003308955.1_ASM330895v1_genomic.fna	7.342829174	SdTVs
GCF_003308955.1_ASM330895v1_genomic.fna	7.342829174	SdTVs
GCF_003308955.1_ASM330895v1_genomic.fna	7.342829174	SdTVs
GCF_003308955.1_ASM330895v1_genomic.fna	7.342829174	SdTVs
GCF_003268695.1_ASM326869v1_genomic.fna	7.262806127	SdTVs
GCF_003268695.1_ASM326869v1_genomic.fna	7.262806127	SdTVs
GCF_003325335.1_ASM332533v1_genomic.fna	7.050397115	SdTVs
GCF_003325335.1_ASM332533v1_genomic.fna	7.050397115	SdTVs
GCF_003111885.2_ASM311188v2_genomic.fna	6.985350893	SdTVs
GCF_003111885.2_ASM311188v2_genomic.fna	6.985350893	SdTVs
GCF_003111885.2_ASM311188v2_genomic.fna	6.985350893	SdTVs
GCF_003111885.2_ASM311188v2_genomic.fna	6.985350893	SdTVs
GCF_003111885.2_ASM311188v2_genomic.fna	6.985350893	SdTVs
GCF_003111885.2_ASM311188v2_genomic.fna	6.985350893	SdTVs
GCF_003324875.1_ASM332487v1_genomic.fna	7.105826433	SdTVs
GCF_003324875.1_ASM332487v1_genomic.fna	7.105826433	SdTVs
GCF_003330945.1_ASM333094v1_genomic.fna	7.009214894	SdTVs
GCF_003330945.1_ASM333094v1_genomic.fna	7.009214894	SdTVs
GCF_003285165.1_ASM328516v1_genomic.fna	7.086336271	SdTVs
GCF_003285165.1_ASM328516v1_genomic.fna	7.086336271	SdTVs
GCF_003285165.1_ASM328516v1_genomic.fna	7.086336271	SdTVs
GCF_003171775.1_ASM317177v1_genomic.fna	7.093810175	SdTVs
GCF_003171775.1_ASM317177v1_genomic.fna	7.093810175	SdTVs
GCF_003171775.1_ASM317177v1_genomic.fna	7.093810175	SdTVs
GCF_003067765.2_ASM306776v2_genomic.fna	7.052003551	SdTVs
GCF_003067765.2_ASM306776v2_genomic.fna	7.052003551	SdTVs
GCF_003067765.2_ASM306776v2_genomic.fna	7.052003551	SdTVs
GCF_003067765.2_ASM306776v2_genomic.fna	7.052003551	SdTVs
GCF_003067765.2_ASM306776v2_genomic.fna	7.052003551	SdTVs
GCF_003073275.1_ASM307327v1_genomic.fna	7.042959121	SdTVs
GCF_003073275.1_ASM307327v1_genomic.fna	7.042959121	SdTVs
GCF_003073275.1_ASM307327v1_genomic.fna	7.042959121	SdTVs
GCF_003073275.1_ASM307327v1_genomic.fna	7.042959121	SdTVs
GCF_003180995.1_ASM318099v1_genomic.fna	7.339021011	SdTVs
GCF_003180995.1_ASM318099v1_genomic.fna	7.339021011	SdTVs
GCF_003180995.1_ASM318099v1_genomic.fna	7.339021011	SdTVs
GCF_003180995.1_ASM318099v1_genomic.fna	7.339021011	SdTVs
GCF_003288415.1_ASM328841v1_genomic.fna	7.338476146	SdTVs
GCF_003112125.1_ASM311212v1_genomic.fna	7.028141812	SdTVs
GCF_003112125.1_ASM311212v1_genomic.fna	7.028141812	SdTVs
GCF_003112125.1_ASM311212v1_genomic.fna	7.028141812	SdTVs
GCF_003112125.1_ASM311212v1_genomic.fna	7.028141812	SdTVs
GCF_003228315.1_ASM322831v1_genomic.fna	7.152865393	SdTVs
GCF_003204155.1_ASM320415v1_genomic.fna	7.28187271	SdTVs
GCF_003204155.1_ASM320415v1_genomic.fna	7.28187271	SdTVs
GCF_003204155.1_ASM320415v1_genomic.fna	7.28187271	SdTVs
GCF_003204155.1_ASM320415v1_genomic.fna	7.28187271	SdTVs
GCF_003204155.1_ASM320415v1_genomic.fna	7.28187271	SdTVs
GCF_003204155.1_ASM320415v1_genomic.fna	7.28187271	SdTVs
GCF_003071485.1_ASM307148v1_genomic.fna	7.074719703	SdTVs
GCF_003071485.1_ASM307148v1_genomic.fna	7.074719703	SdTVs
GCF_003312525.2_ASM331252v2_genomic.fna	7.288018739	SdTVs
GCF_003312525.2_ASM331252v2_genomic.fna	7.288018739	SdTVs
GCF_003312525.2_ASM331252v2_genomic.fna	7.288018739	SdTVs
GCF_003312525.2_ASM331252v2_genomic.fna	7.288018739	SdTVs
GCF_003312525.2_ASM331252v2_genomic.fna	7.288018739	SdTVs
GCF_003312525.2_ASM331252v2_genomic.fna	7.288018739	SdTVs
GCF_003312525.2_ASM331252v2_genomic.fna	7.288018739	SdTVs
GCF_003074855.2_ASM307485v2_genomic.fna	6.939211515	SdTVs
GCF_003074855.2_ASM307485v2_genomic.fna	6.939211515	SdTVs
GCF_003288275.1_ASM328827v1_genomic.fna	7.431752361	SdTVs
GCF_003288275.1_ASM328827v1_genomic.fna	7.431752361	SdTVs
GCF_003288275.1_ASM328827v1_genomic.fna	7.431752361	SdTVs
GCF_003288275.1_ASM328827v1_genomic.fna	7.431752361	SdTVs
GCF_003288275.1_ASM328827v1_genomic.fna	7.431752361	SdTVs
GCF_003072445.1_ASM307244v1_genomic.fna	7.238548677	SdTVs
GCF_003072445.1_ASM307244v1_genomic.fna	7.238548677	SdTVs
GCF_003072445.1_ASM307244v1_genomic.fna	7.238548677	SdTVs
GCF_003072445.1_ASM307244v1_genomic.fna	7.238548677	SdTVs
GCF_003072445.1_ASM307244v1_genomic.fna	7.238548677	SdTVs
GCF_003181035.1_ASM318103v1_genomic.fna	7.382056682	SdTVs
GCF_003181035.1_ASM318103v1_genomic.fna	7.382056682	SdTVs
GCF_003049785.1_ASM304978v1_genomic.fna	7.210543119	SdTVs
GCF_003049785.1_ASM304978v1_genomic.fna	7.210543119	SdTVs
GCF_003181095.1_ASM318109v1_genomic.fna	6.98247368	SdTVs
GCF_003181095.1_ASM318109v1_genomic.fna	6.98247368	SdTVs
GCF_003181095.1_ASM318109v1_genomic.fna	6.98247368	SdTVs
GCF_003181095.1_ASM318109v1_genomic.fna	6.98247368	SdTVs
GCF_003181095.1_ASM318109v1_genomic.fna	6.98247368	SdTVs
GCF_003181095.1_ASM318109v1_genomic.fna	6.98247368	SdTVs
GCF_003325235.1_ASM332523v1_genomic.fna	7.060811662	SdTVs
GCF_003325235.1_ASM332523v1_genomic.fna	7.060811662	SdTVs
GCF_003074995.2_ASM307499v2_genomic.fna	6.817847486	SdTVs
GCF_003067925.2_ASM306792v2_genomic.fna	7.087210931	SdTVs
GCF_003067925.2_ASM306792v2_genomic.fna	7.087210931	SdTVs
GCF_003067925.2_ASM306792v2_genomic.fna	7.087210931	SdTVs
GCF_003067925.2_ASM306792v2_genomic.fna	7.087210931	SdTVs
GCF_003071585.1_ASM307158v1_genomic.fna	7.030924563	SdTVs
GCF_003071585.1_ASM307158v1_genomic.fna	7.030924563	SdTVs
GCF_003316815.1_ASM331681v2_genomic.fna	7.379203652	SdTVs
GCF_003316815.1_ASM331681v2_genomic.fna	7.379203652	SdTVs
GCF_003253795.1_ASM325379v1_genomic.fna	6.976436666	SdTVs
GCF_003253795.1_ASM325379v1_genomic.fna	6.976436666	SdTVs
GCF_003628675.1_ASM362867v1_genomic.fna	7.284525771	SdTVs
GCF_003641285.1_ASM364128v1_genomic.fna	7.131535769	SdTVs
GCF_003628635.1_ASM362863v1_genomic.fna	7.338335523	SdTVs
GCF_003433235.1_ASM343323v1_genomic.fna	7.408399188	SdTVs
GCF_003628655.1_ASM362865v1_genomic.fna	7.360706738	SdTVs
GCF_003546885.1_ASM354688v1_genomic.fna	7.023323008	SdTVs
GCF_003546885.1_ASM354688v1_genomic.fna	7.023323008	SdTVs
GCF_003546885.1_ASM354688v1_genomic.fna	7.023323008	SdTVs
GCF_003546885.1_ASM354688v1_genomic.fna	7.023323008	SdTVs
GCF_003546885.1_ASM354688v1_genomic.fna	7.023323008	SdTVs
GCF_003597695.1_ASM359769v1_genomic.fna	7.014739648	SdTVs
GCF_003597695.1_ASM359769v1_genomic.fna	7.014739648	SdTVs
GCF_003597695.1_ASM359769v1_genomic.fna	7.014739648	SdTVs
GCF_003568535.1_Cucumis_polished_assembly.fasta_genomic.fna	6.890379813	SdTVs
GCF_003568535.1_Cucumis_polished_assembly.fasta_genomic.fna	6.890379813	SdTVs
GCF_003491225.1_ASM349122v1_genomic.fna	7.091393143	SdTVs
GCF_003491225.1_ASM349122v1_genomic.fna	7.091393143	SdTVs
GCF_003491225.1_ASM349122v1_genomic.fna	7.091393143	SdTVs
GCF_003571605.1_ASM357160v1_genomic.fna	6.896198676	SdTVs
GCF_003571605.1_ASM357160v1_genomic.fna	6.896198676	SdTVs
GCF_003571605.1_ASM357160v1_genomic.fna	6.896198676	SdTVs
GCF_003571605.1_ASM357160v1_genomic.fna	6.896198676	SdTVs
GCF_003571605.1_ASM357160v1_genomic.fna	6.896198676	SdTVs
GCF_003571605.1_ASM357160v1_genomic.fna	6.896198676	SdTVs
GCF_003443755.1_ASM344375v1_genomic.fna	6.965760627	SdTVs
GCF_003443755.1_ASM344375v1_genomic.fna	6.965760627	SdTVs
GCF_003443755.1_ASM344375v1_genomic.fna	6.965760627	SdTVs
GCF_003443755.1_ASM344375v1_genomic.fna	6.965760627	SdTVs
GCF_003443755.1_ASM344375v1_genomic.fna	6.965760627	SdTVs
GCF_003589805.1_ASM358980v1_genomic.fna	7.08174163	SdTVs
GCF_003589805.1_ASM358980v1_genomic.fna	7.08174163	SdTVs
GCF_003589805.1_ASM358980v1_genomic.fna	7.08174163	SdTVs
GCF_003432145.1_ASM343214v1_genomic.fna	6.977385593	SdTVs
GCF_003704305.1_ASM370430v1_genomic.fna	7.083638001	SdTVs
GCF_003571825.1_ASM357182v1_genomic.fna	7.353667419	SdTVs
GCF_003571825.1_ASM357182v1_genomic.fna	7.353667419	SdTVs
GCF_003571825.1_ASM357182v1_genomic.fna	7.353667419	SdTVs
GCF_003627195.1_ASM362719v1_genomic.fna	7.388794465	SdTVs
GCF_003574255.1_ASM357425v1_genomic.fna	7.029051463	SdTVs
GCF_003574255.1_ASM357425v1_genomic.fna	7.029051463	SdTVs
GCF_003574255.1_ASM357425v1_genomic.fna	7.029051463	SdTVs
GCF_003574255.1_ASM357425v1_genomic.fna	7.029051463	SdTVs
GCF_003574255.1_ASM357425v1_genomic.fna	7.029051463	SdTVs
GCF_003606425.1_ASM360642v1_genomic.fna	7.424454039	SdTVs
GCF_003606425.1_ASM360642v1_genomic.fna	7.424454039	SdTVs
GCF_003606425.1_ASM360642v1_genomic.fna	7.424454039	SdTVs
GCF_003606425.1_ASM360642v1_genomic.fna	7.424454039	SdTVs
GCF_003692675.1_ASM369267v1_genomic.fna	7.130863551	SdTVs
GCF_003692675.1_ASM369267v1_genomic.fna	7.130863551	SdTVs
GCF_003586025.1_ASM358602v1_genomic.fna	6.975778166	SdTVs
GCF_003586025.1_ASM358602v1_genomic.fna	6.975778166	SdTVs
GCF_003586025.1_ASM358602v1_genomic.fna	6.975778166	SdTVs
GCF_003586025.1_ASM358602v1_genomic.fna	6.975778166	SdTVs
GCF_003586025.1_ASM358602v1_genomic.fna	6.975778166	SdTVs
GCF_003586025.1_ASM358602v1_genomic.fna	6.975778166	SdTVs
GCF_003665595.1_ASM366559v1_genomic.fna	7.171063487	SdTVs
GCF_003665595.1_ASM366559v1_genomic.fna	7.171063487	SdTVs
GCF_003665595.1_ASM366559v1_genomic.fna	7.171063487	SdTVs
GCF_003665595.1_ASM366559v1_genomic.fna	7.171063487	SdTVs
GCF_003665595.1_ASM366559v1_genomic.fna	7.171063487	SdTVs
GCF_003410275.1_ASM341027v1_genomic.fna	7.338156848	SdTVs
GCF_003352875.1_ASM335287v1_genomic.fna	7.056842113	SdTVs
GCF_003546465.1_ASM354646v1_genomic.fna	5.805423798	SdTVs
GCF_003546465.1_ASM354646v1_genomic.fna	5.805423798	SdTVs
GCF_003711065.1_ASM371106v1_genomic.fna	7.00836835	SdTVs
GCF_003711065.1_ASM371106v1_genomic.fna	7.00836835	SdTVs
GCF_003711065.1_ASM371106v1_genomic.fna	7.00836835	SdTVs
GCF_003711065.1_ASM371106v1_genomic.fna	7.00836835	SdTVs
GCF_003641305.1_ASM364130v1_genomic.fna	7.075936173	SdTVs
GCF_003641305.1_ASM364130v1_genomic.fna	7.075936173	SdTVs
GCF_003641305.1_ASM364130v1_genomic.fna	7.075936173	SdTVs
GCF_003641305.1_ASM364130v1_genomic.fna	7.075936173	SdTVs
GCF_003641305.1_ASM364130v1_genomic.fna	7.075936173	SdTVs
GCF_003641305.1_ASM364130v1_genomic.fna	7.075936173	SdTVs
GCF_003570765.1_ASM357076v1_genomic.fna	7.335888559	SdTVs
GCF_003570765.1_ASM357076v1_genomic.fna	7.335888559	SdTVs
GCF_003571545.1_ASM357154v1_genomic.fna	7.013592312	SdTVs
GCF_003571545.1_ASM357154v1_genomic.fna	7.013592312	SdTVs
GCF_003571545.1_ASM357154v1_genomic.fna	7.013592312	SdTVs
GCF_003571545.1_ASM357154v1_genomic.fna	7.013592312	SdTVs
GCF_003594935.2_ASM359493v2_genomic.fna	7.068009083	SdTVs
GCF_003665655.1_ASM366565v1_genomic.fna	7.219052969	SdTVs
GCF_003665655.1_ASM366565v1_genomic.fna	7.219052969	SdTVs
GCF_003665655.1_ASM366565v1_genomic.fna	7.219052969	SdTVs
GCF_003665655.1_ASM366565v1_genomic.fna	7.219052969	SdTVs
GCF_003433275.1_ASM343327v1_genomic.fna	7.268715731	SdTVs
GCF_003433275.1_ASM343327v1_genomic.fna	7.268715731	SdTVs
GCF_003433275.1_ASM343327v1_genomic.fna	7.268715731	SdTVs
GCF_003432285.1_ASM343228v1_genomic.fna	7.064887771	SdTVs
GCF_003600645.1_ASM360064v1_genomic.fna	7.373604936	SdTVs
GCF_003600645.1_ASM360064v1_genomic.fna	7.373604936	SdTVs
GCF_003628615.1_ASM362861v1_genomic.fna	7.331044065	SdTVs
GCF_003432245.1_ASM343224v1_genomic.fna	7.104726711	SdTVs
GCF_003432245.1_ASM343224v1_genomic.fna	7.104726711	SdTVs
GCF_003581245.2_ASM358124v2_genomic.fna	7.06898266	SdTVs
GCF_003581245.2_ASM358124v2_genomic.fna	7.06898266	SdTVs
GCF_003581245.2_ASM358124v2_genomic.fna	7.06898266	SdTVs
GCF_003581245.2_ASM358124v2_genomic.fna	7.06898266	SdTVs
GCF_003626975.1_ASM362697v1_genomic.fna	7.332765948	SdTVs
GCF_003626975.1_ASM362697v1_genomic.fna	7.332765948	SdTVs
GCF_003368365.1_ASM336836v1_genomic.fna	6.99769327	SdTVs
GCF_003590695.1_ASM359069v1_genomic.fna	7.098091252	SdTVs
GCF_003590695.1_ASM359069v1_genomic.fna	7.098091252	SdTVs
GCF_003402895.1_ASM340289v1_genomic.fna	7.817294783	SdTVs
GCF_003546905.1_ASM354690v1_genomic.fna	7.779164039	SdTVs
GCF_003641265.1_ASM364126v1_genomic.fna	7.07509563	SdTVs
GCF_003641265.1_ASM364126v1_genomic.fna	7.07509563	SdTVs
GCF_003641265.1_ASM364126v1_genomic.fna	7.07509563	SdTVs
GCF_003641265.1_ASM364126v1_genomic.fna	7.07509563	SdTVs
GCF_003641265.1_ASM364126v1_genomic.fna	7.07509563	SdTVs
GCF_003641265.1_ASM364126v1_genomic.fna	7.07509563	SdTVs
GCF_003516105.2_ASM351610v2_genomic.fna	6.806825088	SdTVs
GCF_003516105.2_ASM351610v2_genomic.fna	6.806825088	SdTVs
GCF_003516105.2_ASM351610v2_genomic.fna	6.806825088	SdTVs
GCF_003429465.1_ASM342946v1_genomic.fna	7.079418602	SdTVs
GCF_003429465.1_ASM342946v1_genomic.fna	7.079418602	SdTVs
GCF_003691385.1_ASM369138v1_genomic.fna	7.151756867	SdTVs
GCF_003691385.1_ASM369138v1_genomic.fna	7.151756867	SdTVs
GCF_003666405.1_ASM366640v1_genomic.fna	7.261584431	SdTVs
GCF_003516165.1_ASM351616v1_genomic.fna	7.041867483	SdTVs
GCF_003516165.1_ASM351616v1_genomic.fna	7.041867483	SdTVs
GCF_003516165.1_ASM351616v1_genomic.fna	7.041867483	SdTVs
GCF_003641325.1_ASM364132v1_genomic.fna	7.082006007	SdTVs
GCF_003641325.1_ASM364132v1_genomic.fna	7.082006007	SdTVs
GCF_003641325.1_ASM364132v1_genomic.fna	7.082006007	SdTVs
GCF_003641325.1_ASM364132v1_genomic.fna	7.082006007	SdTVs
GCF_003641325.1_ASM364132v1_genomic.fna	7.082006007	SdTVs
GCF_003641325.1_ASM364132v1_genomic.fna	7.082006007	SdTVs
GCF_003441575.1_ASM344157v1_genomic.fna	7.336532439	SdTVs
GCF_003574275.1_ASM357427v1_genomic.fna	7.029258475	SdTVs
GCF_003574275.1_ASM357427v1_genomic.fna	7.029258475	SdTVs
GCF_003574275.1_ASM357427v1_genomic.fna	7.029258475	SdTVs
GCF_003574275.1_ASM357427v1_genomic.fna	7.029258475	SdTVs
GCF_003574275.1_ASM357427v1_genomic.fna	7.029258475	SdTVs
GCF_003671915.1_ASM367191v1_genomic.fna	7.948038622	SdTVs
GCF_003399775.2_ASM339977v2_genomic.fna	7.356437974	SdTVs
GCF_003399775.2_ASM339977v2_genomic.fna	7.356437974	SdTVs
GCF_003399775.2_ASM339977v2_genomic.fna	7.356437974	SdTVs
GCF_003665415.1_ASM366541v1_genomic.fna	7.321779125	SdTVs
GCF_003665415.1_ASM366541v1_genomic.fna	7.321779125	SdTVs
GCF_003597755.1_ASM359775v1_genomic.fna	7.020924884	SdTVs
GCF_003597755.1_ASM359775v1_genomic.fna	7.020924884	SdTVs
GCF_003597755.1_ASM359775v1_genomic.fna	7.020924884	SdTVs
GCF_003366075.1_ASM336607v1_genomic.fna	5.797029581	SdTVs
GCF_003410295.1_ASM341029v1_genomic.fna	7.307121173	SdTVs
GCF_003410295.1_ASM341029v1_genomic.fna	7.307121173	SdTVs
GCF_003410295.1_ASM341029v1_genomic.fna	7.307121173	SdTVs
GCF_003432305.1_ASM343230v1_genomic.fna	7.317206334	SdTVs
GCF_003432305.1_ASM343230v1_genomic.fna	7.317206334	SdTVs
GCF_003660125.1_ASM366012v1_genomic.fna	6.888644844	SdTVs
GCF_003660125.1_ASM366012v1_genomic.fna	6.888644844	SdTVs
GCF_003675305.1_ASM367530v1_genomic.fna	7.126175905	SdTVs
GCF_003675305.1_ASM367530v1_genomic.fna	7.126175905	SdTVs
GCF_003675305.1_ASM367530v1_genomic.fna	7.126175905	SdTVs
GCF_003675305.1_ASM367530v1_genomic.fna	7.126175905	SdTVs
GCF_003546995.3_ASM354699v3_genomic.fna	5.990717811	SdTVs
GCF_003546995.3_ASM354699v3_genomic.fna	5.990717811	SdTVs
GCF_003516185.1_ASM351618v1_genomic.fna	7.031369076	SdTVs
GCF_003516185.1_ASM351618v1_genomic.fna	7.031369076	SdTVs
GCF_003516185.1_ASM351618v1_genomic.fna	7.031369076	SdTVs
GCF_003429365.1_ASM342936v1_genomic.fna	7.123189559	SdTVs
GCF_003429365.1_ASM342936v1_genomic.fna	7.123189559	SdTVs
GCF_003627855.1_ASM362785v1_genomic.fna	7.353820525	SdTVs
GCF_003627855.1_ASM362785v1_genomic.fna	7.353820525	SdTVs
GCF_003573445.1_ASM357344v1_genomic.fna	7.583017472	SdTVs
GCF_003573445.1_ASM357344v1_genomic.fna	7.583017472	SdTVs
GCF_003573445.1_ASM357344v1_genomic.fna	7.583017472	SdTVs
GCF_003403135.1_ASM340313v1_genomic.fna	7.24933283	SdTVs
GCF_003403135.1_ASM340313v1_genomic.fna	7.24933283	SdTVs
GCF_003399845.2_ASM339984v2_genomic.fna	7.354374327	SdTVs
GCF_003399845.2_ASM339984v2_genomic.fna	7.354374327	SdTVs
GCF_003399845.2_ASM339984v2_genomic.fna	7.354374327	SdTVs
GCF_003515965.1_ASM351596v1_genomic.fna	7.122444914	SdTVs
GCF_003614815.1_ASM361481v1_genomic.fna	6.057240024	SdTVs
GCF_003614815.1_ASM361481v1_genomic.fna	6.057240024	SdTVs
GCF_003432185.1_ASM343218v1_genomic.fna	7.021780495	SdTVs
GCF_003432185.1_ASM343218v1_genomic.fna	7.021780495	SdTVs
GCF_003432185.1_ASM343218v1_genomic.fna	7.021780495	SdTVs
GCF_003432185.1_ASM343218v1_genomic.fna	7.021780495	SdTVs
GCF_003547075.1_ASM354707v1_genomic.fna	8.54473222	SdTVs
GCF_003369755.1_ASM336975v1_genomic.fna	7.413482304	SdTVs
GCF_003408615.1_ASM340861v1_genomic.fna	7.00048936	SdTVs
GCF_003408615.1_ASM340861v1_genomic.fna	7.00048936	SdTVs
GCF_003408615.1_ASM340861v1_genomic.fna	7.00048936	SdTVs
GCF_003584565.2_ASM358456v3_genomic.fna	8.018619184	SdTVs
GCF_003571645.1_ASM357164v1_genomic.fna	7.016191373	SdTVs
GCF_003571645.1_ASM357164v1_genomic.fna	7.016191373	SdTVs
GCF_003571645.1_ASM357164v1_genomic.fna	7.016191373	SdTVs
GCF_003443815.1_ASM344381v1_genomic.fna	7.233565036	SdTVs
GCF_003443815.1_ASM344381v1_genomic.fna	7.233565036	SdTVs
GCF_003443815.1_ASM344381v1_genomic.fna	7.233565036	SdTVs
GCF_003443815.1_ASM344381v1_genomic.fna	7.233565036	SdTVs
GCF_003691525.1_ASM369152v1_genomic.fna	7.712742018	SdTVs
GCF_003691525.1_ASM369152v1_genomic.fna	7.712742018	SdTVs
GCF_003399795.2_ASM339979v2_genomic.fna	7.363110624	SdTVs
GCF_003399795.2_ASM339979v2_genomic.fna	7.363110624	SdTVs
GCF_003408555.1_ASM340855v1_genomic.fna	6.923604942	SdTVs
GCF_003408555.1_ASM340855v1_genomic.fna	6.923604942	SdTVs
GCF_003408575.1_ASM340857v1_genomic.fna	7.006194536	SdTVs
GCF_003408575.1_ASM340857v1_genomic.fna	7.006194536	SdTVs
GCF_003408575.1_ASM340857v1_genomic.fna	7.006194536	SdTVs
GCF_003408575.1_ASM340857v1_genomic.fna	7.006194536	SdTVs
GCF_003591595.1_ASM359159v1_genomic.fna	7.314677461	SdTVs
GCF_003571705.1_ASM357170v1_genomic.fna	6.969242421	SdTVs
GCF_003571705.1_ASM357170v1_genomic.fna	6.969242421	SdTVs
