host	value	type
GCF_019537255.1_ASM1953725v1_genomic.fna	18.97852583	SdTVs
GCF_019537255.1_ASM1953725v1_genomic.fna	18.97852583	SdTVs
GCF_019537255.1_ASM1953725v1_genomic.fna	18.97852583	SdTVs
GCF_019537255.1_ASM1953725v1_genomic.fna	18.97852583	SdTVs
GCF_019703025.1_ASM1970302v1_genomic.fna	18.55945122	SdTVs
GCF_019703025.1_ASM1970302v1_genomic.fna	18.55945122	SdTVs
GCF_019703025.1_ASM1970302v1_genomic.fna	18.55945122	SdTVs
GCF_019703025.1_ASM1970302v1_genomic.fna	18.55945122	SdTVs
GCF_019720795.1_ASM1972079v1_genomic.fna	17.81308802	SdTVs
GCF_019720795.1_ASM1972079v1_genomic.fna	17.81308802	SdTVs
GCF_019720795.1_ASM1972079v1_genomic.fna	17.81308802	SdTVs
GCF_019754255.1_ASM1975425v1_genomic.fna	12.66666667	SdTVs
GCF_019443265.1_ASM1944326v1_genomic.fna	18.86192952	SdTVs
GCF_019971015.1_ASM1997101v1_genomic.fna	17.99881587	SdTVs
GCF_019971015.1_ASM1997101v1_genomic.fna	17.99881587	SdTVs
GCF_019971015.1_ASM1997101v1_genomic.fna	17.99881587	SdTVs
GCF_019857505.1_ASM1985750v1_genomic.fna	18.70030581	SdTVs
GCF_019857505.1_ASM1985750v1_genomic.fna	18.70030581	SdTVs
GCF_020097395.1_ASM2009739v1_genomic.fna	18.08555697	SdTVs
GCF_020097395.1_ASM2009739v1_genomic.fna	18.08555697	SdTVs
GCF_020097395.1_ASM2009739v1_genomic.fna	18.08555697	SdTVs
GCF_020047155.1_ASM2004715v1_genomic.fna	15.16000934	SdTVs
GCF_019443845.1_ASM1944384v1_genomic.fna	18.9031243	SdTVs
GCF_019443845.1_ASM1944384v1_genomic.fna	18.9031243	SdTVs
GCF_019711255.1_ASM1971125v1_genomic.fna	18.52614245	SdTVs
GCF_019711255.1_ASM1971125v1_genomic.fna	18.52614245	SdTVs
GCF_019711255.1_ASM1971125v1_genomic.fna	18.52614245	SdTVs
GCF_019969605.1_ASM1996960v1_genomic.fna	17.23999195	SdTVs
GCF_019969605.1_ASM1996960v1_genomic.fna	17.23999195	SdTVs
GCF_019969605.1_ASM1996960v1_genomic.fna	17.23999195	SdTVs
GCF_019976915.1_ASM1997691v1_genomic.fna	17.70526316	SdTVs
GCF_019976915.1_ASM1997691v1_genomic.fna	17.70526316	SdTVs
GCF_019976915.1_ASM1997691v1_genomic.fna	17.70526316	SdTVs
GCF_019976915.1_ASM1997691v1_genomic.fna	17.70526316	SdTVs
GCF_019900285.2_ASM1990028v2_genomic.fna	18.6297605	SdTVs
GCF_019900285.2_ASM1990028v2_genomic.fna	18.6297605	SdTVs
GCF_019844095.1_ASM1984409v1_genomic.fna	17.31031349	SdTVs
GCF_019857345.1_ASM1985734v1_genomic.fna	18.81961522	SdTVs
GCF_019857345.1_ASM1985734v1_genomic.fna	18.81961522	SdTVs
GCF_019969625.1_ASM1996962v1_genomic.fna	16.88705831	SdTVs
GCF_019969625.1_ASM1996962v1_genomic.fna	16.88705831	SdTVs
GCF_019969645.1_ASM1996964v1_genomic.fna	17.25663717	SdTVs
GCF_019969645.1_ASM1996964v1_genomic.fna	17.25663717	SdTVs
GCF_019969645.1_ASM1996964v1_genomic.fna	17.25663717	SdTVs
GCF_019973635.1_ASM1997363v1_genomic.fna	17.93548387	SdTVs
GCF_019973635.1_ASM1997363v1_genomic.fna	17.93548387	SdTVs
GCF_019973635.1_ASM1997363v1_genomic.fna	17.93548387	SdTVs
GCF_019844035.1_ASM1984403v1_genomic.fna	17.04521333	SdTVs
GCF_019844035.1_ASM1984403v1_genomic.fna	17.04521333	SdTVs
GCF_019844035.1_ASM1984403v1_genomic.fna	17.04521333	SdTVs
GCF_019930565.1_ASM1993056v1_genomic.fna	17.42599202	SdTVs
GCF_019930565.1_ASM1993056v1_genomic.fna	17.42599202	SdTVs
GCF_019930565.1_ASM1993056v1_genomic.fna	17.42599202	SdTVs
GCF_019900325.2_ASM1990032v2_genomic.fna	18.08672499	SdTVs
GCF_019900325.2_ASM1990032v2_genomic.fna	18.08672499	SdTVs
GCF_019537235.1_ASM1953723v1_genomic.fna	18.7987988	SdTVs
GCF_019537235.1_ASM1953723v1_genomic.fna	18.7987988	SdTVs
GCF_019537235.1_ASM1953723v1_genomic.fna	18.7987988	SdTVs
GCF_019537235.1_ASM1953723v1_genomic.fna	18.7987988	SdTVs
GCF_019797945.1_ASM1979794v1_genomic.fna	17.95154185	SdTVs
GCF_019797945.1_ASM1979794v1_genomic.fna	17.95154185	SdTVs
GCF_019857605.1_ASM1985760v1_genomic.fna	18.44512195	SdTVs
GCF_019645795.1_ASM1964579v1_genomic.fna	16.9164396	SdTVs
GCF_019890835.1_ASM1989083v1_genomic.fna	17.58612925	SdTVs
GCF_019900825.1_ASM1990082v1_genomic.fna	18.04541768	SdTVs
GCF_019900825.1_ASM1990082v1_genomic.fna	18.04541768	SdTVs
GCF_019599125.1_ASM1959912v1_genomic.fna	11.41959141	SdTVs
GCF_019710395.2_ASM1971039v3_genomic.fna	18.30537269	SdTVs
GCF_019710395.2_ASM1971039v3_genomic.fna	18.30537269	SdTVs
GCF_019710395.2_ASM1971039v3_genomic.fna	18.30537269	SdTVs
GCF_019710395.2_ASM1971039v3_genomic.fna	18.30537269	SdTVs
GCF_019710395.2_ASM1971039v3_genomic.fna	18.30537269	SdTVs
GCF_019970995.1_ASM1997099v1_genomic.fna	17.445207	SdTVs
GCF_019970995.1_ASM1997099v1_genomic.fna	17.445207	SdTVs
GCF_019970995.1_ASM1997099v1_genomic.fna	17.445207	SdTVs
GCF_019916005.1_ASM1991600v1_genomic.fna	15.09287926	SdTVs
GCF_019916005.1_ASM1991600v1_genomic.fna	15.09287926	SdTVs
GCF_020023465.1_ASM2002346v1_genomic.fna	18.05555556	SdTVs
GCF_020023465.1_ASM2002346v1_genomic.fna	18.05555556	SdTVs
GCF_020023465.1_ASM2002346v1_genomic.fna	18.05555556	SdTVs
GCF_020023465.1_ASM2002346v1_genomic.fna	18.05555556	SdTVs
GCF_019973835.1_ASM1997383v2_genomic.fna	16.31220757	SdTVs
GCF_019973835.1_ASM1997383v2_genomic.fna	16.31220757	SdTVs
GCF_019973835.1_ASM1997383v2_genomic.fna	16.31220757	SdTVs
GCF_019968685.1_ASM1996868v1_genomic.fna	17.11595273	SdTVs
GCF_019968685.1_ASM1996868v1_genomic.fna	17.11595273	SdTVs
GCF_019968685.1_ASM1996868v1_genomic.fna	17.11595273	SdTVs
GCF_019537295.1_ASM1953729v1_genomic.fna	18.78648874	SdTVs
GCF_019710375.1_ASM1971037v1_genomic.fna	18.2793392	SdTVs
GCF_019710375.1_ASM1971037v1_genomic.fna	18.2793392	SdTVs
GCF_019710375.1_ASM1971037v1_genomic.fna	18.2793392	SdTVs
GCF_019710375.1_ASM1971037v1_genomic.fna	18.2793392	SdTVs
GCF_019710375.1_ASM1971037v1_genomic.fna	18.2793392	SdTVs
GCF_019670425.1_ASM1967042v1_genomic.fna	17.91967044	SdTVs
GCF_019670425.1_ASM1967042v1_genomic.fna	17.91967044	SdTVs
GCF_019670425.1_ASM1967042v1_genomic.fna	17.91967044	SdTVs
GCF_019670425.1_ASM1967042v1_genomic.fna	17.91967044	SdTVs
GCF_019670425.1_ASM1967042v1_genomic.fna	17.91967044	SdTVs
GCF_020034575.1_ASM2003457v1_genomic.fna	17.0575693	SdTVs
GCF_019466095.1_ASM1946609v1_genomic.fna	17.33288546	SdTVs
GCF_019466095.1_ASM1946609v1_genomic.fna	17.33288546	SdTVs
GCF_019466095.1_ASM1946609v1_genomic.fna	17.33288546	SdTVs
GCF_019458525.1_ASM1945852v1_genomic.fna	18.39264294	SdTVs
GCF_019458525.1_ASM1945852v1_genomic.fna	18.39264294	SdTVs
GCF_019458525.1_ASM1945852v1_genomic.fna	18.39264294	SdTVs
GCF_019458525.1_ASM1945852v1_genomic.fna	18.39264294	SdTVs
GCF_019466145.1_ASM1946614v1_genomic.fna	17.15753425	SdTVs
GCF_019444095.1_ASM1944409v1_genomic.fna	15.84158416	SdTVs
GCF_019969565.1_ASM1996956v1_genomic.fna	17.9936006	SdTVs
GCF_019969565.1_ASM1996956v1_genomic.fna	17.9936006	SdTVs
GCF_019915445.1_ASM1991544v1_genomic.fna	19.59904249	SdTVs
GCF_019915445.1_ASM1991544v1_genomic.fna	19.59904249	SdTVs
GCF_019915445.1_ASM1991544v1_genomic.fna	19.59904249	SdTVs
GCF_019502645.1_ASM1950264v1_genomic.fna	17.58983522	SdTVs
GCF_019976835.1_ASM1997683v1_genomic.fna	17.96875	SdTVs
GCF_019976835.1_ASM1997683v1_genomic.fna	17.96875	SdTVs
GCF_019976835.1_ASM1997683v1_genomic.fna	17.96875	SdTVs
GCF_019976835.1_ASM1997683v1_genomic.fna	17.96875	SdTVs
GCF_019823065.1_ASM1982306v1_genomic.fna	18.23376623	SdTVs
GCF_019823065.1_ASM1982306v1_genomic.fna	18.23376623	SdTVs
GCF_020034635.1_ASM2003463v1_genomic.fna	18.19738814	SdTVs
GCF_020034635.1_ASM2003463v1_genomic.fna	18.19738814	SdTVs
GCF_019915485.1_ASM1991548v1_genomic.fna	19.92280285	SdTVs
GCF_019915485.1_ASM1991548v1_genomic.fna	19.92280285	SdTVs
GCF_019856575.1_ASM1985657v1_genomic.fna	19.40405672	SdTVs
GCF_019856575.1_ASM1985657v1_genomic.fna	19.40405672	SdTVs
GCF_019856575.1_ASM1985657v1_genomic.fna	19.40405672	SdTVs
GCF_019856575.1_ASM1985657v1_genomic.fna	19.40405672	SdTVs
GCF_019856575.1_ASM1985657v1_genomic.fna	19.40405672	SdTVs
GCF_019856575.1_ASM1985657v1_genomic.fna	19.40405672	SdTVs
GCF_019443685.1_ASM1944368v1_genomic.fna	17.78055382	SdTVs
GCF_019443685.1_ASM1944368v1_genomic.fna	17.78055382	SdTVs
GCF_019443685.1_ASM1944368v1_genomic.fna	17.78055382	SdTVs
GCF_019443685.1_ASM1944368v1_genomic.fna	17.78055382	SdTVs
GCF_019971115.1_ASM1997111v1_genomic.fna	17.82591415	SdTVs
GCF_019971115.1_ASM1997111v1_genomic.fna	17.82591415	SdTVs
GCF_019971115.1_ASM1997111v1_genomic.fna	17.82591415	SdTVs
GCF_019971115.1_ASM1997111v1_genomic.fna	17.82591415	SdTVs
GCF_019900745.2_ASM1990074v2_genomic.fna	17.5975976	SdTVs
GCF_019968725.1_ASM1996872v1_genomic.fna	18.28446242	SdTVs
GCF_019968725.1_ASM1996872v1_genomic.fna	18.28446242	SdTVs
GCF_019968725.1_ASM1996872v1_genomic.fna	18.28446242	SdTVs
GCF_019968725.1_ASM1996872v1_genomic.fna	18.28446242	SdTVs
GCF_019775695.1_ASM1977569v1_genomic.fna	19.17896087	SdTVs
GCF_020097195.1_ASM2009719v1_genomic.fna	19.6388765	SdTVs
GCF_020097195.1_ASM2009719v1_genomic.fna	19.6388765	SdTVs
GCF_020097195.1_ASM2009719v1_genomic.fna	19.6388765	SdTVs
GCF_020097195.1_ASM2009719v1_genomic.fna	19.6388765	SdTVs
GCF_019900345.2_ASM1990034v2_genomic.fna	17.99381523	SdTVs
GCF_019754155.1_ASM1975415v1_genomic.fna	17.13261649	SdTVs
GCF_019585785.2_STEC3_genomic.fna	17.75160157	SdTVs
GCF_019585785.2_STEC3_genomic.fna	17.75160157	SdTVs
GCF_019585785.2_STEC3_genomic.fna	17.75160157	SdTVs
GCF_019585785.2_STEC3_genomic.fna	17.75160157	SdTVs
GCF_019973795.1_ASM1997379v1_genomic.fna	17.63880537	SdTVs
GCF_019973795.1_ASM1997379v1_genomic.fna	17.63880537	SdTVs
GCF_019670185.1_ASM1967018v1_genomic.fna	18.54960189	SdTVs
GCF_019670185.1_ASM1967018v1_genomic.fna	18.54960189	SdTVs
GCF_019670185.1_ASM1967018v1_genomic.fna	18.54960189	SdTVs
GCF_019670185.1_ASM1967018v1_genomic.fna	18.54960189	SdTVs
GCF_019670185.1_ASM1967018v1_genomic.fna	18.54960189	SdTVs
GCF_020023425.1_ASM2002342v1_genomic.fna	17.96908544	SdTVs
GCF_020023425.1_ASM2002342v1_genomic.fna	17.96908544	SdTVs
GCF_019803065.1_ASM1980306v1_genomic.fna	18.53744493	SdTVs
GCF_019803065.1_ASM1980306v1_genomic.fna	18.53744493	SdTVs
GCF_019803065.1_ASM1980306v1_genomic.fna	18.53744493	SdTVs
GCF_019444635.1_ASM1944463v1_genomic.fna	19.39256415	SdTVs
GCF_019444635.1_ASM1944463v1_genomic.fna	19.39256415	SdTVs
GCF_019444635.1_ASM1944463v1_genomic.fna	19.39256415	SdTVs
GCF_019444635.1_ASM1944463v1_genomic.fna	19.39256415	SdTVs
GCF_019444635.1_ASM1944463v1_genomic.fna	19.39256415	SdTVs
GCF_019444635.1_ASM1944463v1_genomic.fna	19.39256415	SdTVs
GCF_019857285.1_ASM1985728v1_genomic.fna	18.2942097	SdTVs
GCF_019857285.1_ASM1985728v1_genomic.fna	18.2942097	SdTVs
GCF_019703185.1_ASM1970318v1_genomic.fna	18.29810901	SdTVs
GCF_019703185.1_ASM1970318v1_genomic.fna	18.29810901	SdTVs
GCF_019703185.1_ASM1970318v1_genomic.fna	18.29810901	SdTVs
GCF_019703185.1_ASM1970318v1_genomic.fna	18.29810901	SdTVs
GCF_019823875.1_ASM1982387v1_genomic.fna	19.25766541	SdTVs
GCF_019823875.1_ASM1982387v1_genomic.fna	19.25766541	SdTVs
GCF_019823875.1_ASM1982387v1_genomic.fna	19.25766541	SdTVs
GCF_019823875.1_ASM1982387v1_genomic.fna	19.25766541	SdTVs
GCF_019823875.1_ASM1982387v1_genomic.fna	19.25766541	SdTVs
GCF_019823875.1_ASM1982387v1_genomic.fna	19.25766541	SdTVs
GCF_019915525.1_ASM1991552v1_genomic.fna	18.97379107	SdTVs
GCF_019915525.1_ASM1991552v1_genomic.fna	18.97379107	SdTVs
GCF_019823835.1_ASM1982383v1_genomic.fna	19.13760522	SdTVs
GCF_019823835.1_ASM1982383v1_genomic.fna	19.13760522	SdTVs
GCF_019823835.1_ASM1982383v1_genomic.fna	19.13760522	SdTVs
GCF_019823835.1_ASM1982383v1_genomic.fna	19.13760522	SdTVs
GCF_019823835.1_ASM1982383v1_genomic.fna	19.13760522	SdTVs
GCF_019823835.1_ASM1982383v1_genomic.fna	19.13760522	SdTVs
GCF_019711215.1_ASM1971121v1_genomic.fna	18.53923606	SdTVs
GCF_019798025.1_ASM1979802v1_genomic.fna	17.75466975	SdTVs
GCF_019969585.1_ASM1996958v1_genomic.fna	18.11879333	SdTVs
GCF_019969585.1_ASM1996958v1_genomic.fna	18.11879333	SdTVs
GCF_019455345.1_ASM1945534v1_genomic.fna	18.54853911	SdTVs
GCF_020002305.1_ASM2000230v1_genomic.fna	19.44444444	SdTVs
GCF_020002305.1_ASM2000230v1_genomic.fna	19.44444444	SdTVs
GCF_020002305.1_ASM2000230v1_genomic.fna	19.44444444	SdTVs
GCF_020002305.1_ASM2000230v1_genomic.fna	19.44444444	SdTVs
GCF_020002305.1_ASM2000230v1_genomic.fna	19.44444444	SdTVs
GCF_019693255.1_ASM1969325v1_genomic.fna	17.74509804	SdTVs
GCF_019693255.1_ASM1969325v1_genomic.fna	17.74509804	SdTVs
GCF_019693255.1_ASM1969325v1_genomic.fna	17.74509804	SdTVs
GCF_019443825.1_ASM1944382v1_genomic.fna	15.07293355	SdTVs
GCF_019802685.1_ASM1980268v1_genomic.fna	17.12991559	SdTVs
GCF_019802685.1_ASM1980268v1_genomic.fna	17.12991559	SdTVs
GCF_020034595.1_ASM2003459v1_genomic.fna	17.17557252	SdTVs
GCF_019890995.1_ASM1989099v1_genomic.fna	18.19386178	SdTVs
GCF_019890995.1_ASM1989099v1_genomic.fna	18.19386178	SdTVs
GCF_019464415.1_ASM1946441v1_genomic.fna	18.5793325	SdTVs
GCF_019464415.1_ASM1946441v1_genomic.fna	18.5793325	SdTVs
GCF_019464415.1_ASM1946441v1_genomic.fna	18.5793325	SdTVs
GCF_019464415.1_ASM1946441v1_genomic.fna	18.5793325	SdTVs
GCF_019670165.1_ASM1967016v1_genomic.fna	18.54375133	SdTVs
GCF_019670165.1_ASM1967016v1_genomic.fna	18.54375133	SdTVs
GCF_019670165.1_ASM1967016v1_genomic.fna	18.54375133	SdTVs
GCF_019670165.1_ASM1967016v1_genomic.fna	18.54375133	SdTVs
GCF_019670165.1_ASM1967016v1_genomic.fna	18.54375133	SdTVs
GCF_019670165.1_ASM1967016v1_genomic.fna	18.54375133	SdTVs
GCF_019670165.1_ASM1967016v1_genomic.fna	18.54375133	SdTVs
GCF_019823955.1_ASM1982395v1_genomic.fna	18.87681159	SdTVs
GCF_019823955.1_ASM1982395v1_genomic.fna	18.87681159	SdTVs
GCF_019823955.1_ASM1982395v1_genomic.fna	18.87681159	SdTVs
GCF_019823955.1_ASM1982395v1_genomic.fna	18.87681159	SdTVs
GCF_019823955.1_ASM1982395v1_genomic.fna	18.87681159	SdTVs
GCF_019857545.1_ASM1985754v1_genomic.fna	18.54789506	SdTVs
GCF_019857545.1_ASM1985754v1_genomic.fna	18.54789506	SdTVs
GCF_019857545.1_ASM1985754v1_genomic.fna	18.54789506	SdTVs
GCF_019904195.1_ASM1990419v1_genomic.fna	15	SdTVs
GCF_019969545.1_ASM1996954v1_genomic.fna	17.9973699	SdTVs
GCF_019969545.1_ASM1996954v1_genomic.fna	17.9973699	SdTVs
GCF_019968705.1_ASM1996870v1_genomic.fna	19.04679972	SdTVs
GCF_019968705.1_ASM1996870v1_genomic.fna	19.04679972	SdTVs
GCF_019968705.1_ASM1996870v1_genomic.fna	19.04679972	SdTVs
GCF_019968705.1_ASM1996870v1_genomic.fna	19.04679972	SdTVs
GCF_019968705.1_ASM1996870v1_genomic.fna	19.04679972	SdTVs
GCF_020080145.1_ASM2008014v1_genomic.fna	17.87439614	SdTVs
GCF_019469485.1_ASM1946948v1_genomic.fna	17.6560454	SdTVs
GCF_019469485.1_ASM1946948v1_genomic.fna	17.6560454	SdTVs
GCF_019469485.1_ASM1946948v1_genomic.fna	17.6560454	SdTVs
GCF_019469485.1_ASM1946948v1_genomic.fna	17.6560454	SdTVs
GCF_019856295.1_ASM1985629v1_genomic.fna	17.38332058	SdTVs
GCF_019823855.1_ASM1982385v1_genomic.fna	19.55791335	SdTVs
GCF_019823855.1_ASM1982385v1_genomic.fna	19.55791335	SdTVs
GCF_019823855.1_ASM1982385v1_genomic.fna	19.55791335	SdTVs
GCF_019823855.1_ASM1982385v1_genomic.fna	19.55791335	SdTVs
GCF_019823855.1_ASM1982385v1_genomic.fna	19.55791335	SdTVs
GCF_019803045.1_ASM1980304v1_genomic.fna	17.88491446	SdTVs
GCF_019803045.1_ASM1980304v1_genomic.fna	17.88491446	SdTVs
GCF_019890895.1_ASM1989089v1_genomic.fna	18.08079026	SdTVs
GCF_019645915.1_ASM1964591v1_genomic.fna	18.85602436	SdTVs
GCF_019645915.1_ASM1964591v1_genomic.fna	18.85602436	SdTVs
GCF_019645915.1_ASM1964591v1_genomic.fna	18.85602436	SdTVs
GCF_019444195.1_ASM1944419v1_genomic.fna	19.52861953	SdTVs
GCF_019444195.1_ASM1944419v1_genomic.fna	19.52861953	SdTVs
GCF_019444195.1_ASM1944419v1_genomic.fna	19.52861953	SdTVs
GCF_019444195.1_ASM1944419v1_genomic.fna	19.52861953	SdTVs
GCF_019444195.1_ASM1944419v1_genomic.fna	19.52861953	SdTVs
GCF_019915305.1_ASM1991530v1_genomic.fna	18.7012987	SdTVs
GCF_019915305.1_ASM1991530v1_genomic.fna	18.7012987	SdTVs
GCF_019614825.1_ASM1961482v1_genomic.fna	17.59239248	SdTVs
GCF_019537315.1_ASM1953731v1_genomic.fna	18.90161071	SdTVs
GCF_019537315.1_ASM1953731v1_genomic.fna	18.90161071	SdTVs
GCF_019537315.1_ASM1953731v1_genomic.fna	18.90161071	SdTVs
GCF_019537315.1_ASM1953731v1_genomic.fna	18.90161071	SdTVs
GCF_019967895.1_ASM1996789v1_genomic.fna	17.36126107	SdTVs
GCF_019967895.1_ASM1996789v1_genomic.fna	17.36126107	SdTVs
GCF_019443585.1_ASM1944358v1_genomic.fna	19.78041438	SdTVs
GCF_019443585.1_ASM1944358v1_genomic.fna	19.78041438	SdTVs
GCF_019443585.1_ASM1944358v1_genomic.fna	19.78041438	SdTVs
GCF_019443585.1_ASM1944358v1_genomic.fna	19.78041438	SdTVs
GCF_019443605.1_ASM1944360v1_genomic.fna	18.05356778	SdTVs
GCF_019443605.1_ASM1944360v1_genomic.fna	18.05356778	SdTVs
GCF_019443605.1_ASM1944360v1_genomic.fna	18.05356778	SdTVs
GCF_019443605.1_ASM1944360v1_genomic.fna	18.05356778	SdTVs
GCF_019670465.1_ASM1967046v1_genomic.fna	18.24833226	SdTVs
GCF_019670465.1_ASM1967046v1_genomic.fna	18.24833226	SdTVs
GCF_019670465.1_ASM1967046v1_genomic.fna	18.24833226	SdTVs
GCF_019670465.1_ASM1967046v1_genomic.fna	18.24833226	SdTVs
GCF_019670465.1_ASM1967046v1_genomic.fna	18.24833226	SdTVs
GCF_019670465.1_ASM1967046v1_genomic.fna	18.24833226	SdTVs
GCF_019443665.1_ASM1944366v1_genomic.fna	17.58753614	SdTVs
GCF_019443665.1_ASM1944366v1_genomic.fna	17.58753614	SdTVs
GCF_019443665.1_ASM1944366v1_genomic.fna	17.58753614	SdTVs
GCF_019665745.1_ASM1966574v1_genomic.fna	18.3467279	SdTVs
GCF_019665745.1_ASM1966574v1_genomic.fna	18.3467279	SdTVs
GCF_019665745.1_ASM1966574v1_genomic.fna	18.3467279	SdTVs
GCF_019931735.1_ASM1993173v1_genomic.fna	13.40013983	SdTVs
GCF_019458505.1_ASM1945850v1_genomic.fna	18.29700019	SdTVs
GCF_019458505.1_ASM1945850v1_genomic.fna	18.29700019	SdTVs
GCF_019458505.1_ASM1945850v1_genomic.fna	18.29700019	SdTVs
GCF_019857585.1_ASM1985758v1_genomic.fna	18.65140736	SdTVs
GCF_019857585.1_ASM1985758v1_genomic.fna	18.65140736	SdTVs
GCF_019843995.1_ASM1984399v1_genomic.fna	17.90740363	SdTVs
GCF_019843995.1_ASM1984399v1_genomic.fna	17.90740363	SdTVs
GCF_019843995.1_ASM1984399v1_genomic.fna	17.90740363	SdTVs
GCF_019969505.1_ASM1996950v1_genomic.fna	17.79965916	SdTVs
GCF_019969505.1_ASM1996950v1_genomic.fna	17.79965916	SdTVs
GCF_019670445.1_ASM1967044v1_genomic.fna	18.44118255	SdTVs
GCF_019670445.1_ASM1967044v1_genomic.fna	18.44118255	SdTVs
GCF_019670445.1_ASM1967044v1_genomic.fna	18.44118255	SdTVs
GCF_019670445.1_ASM1967044v1_genomic.fna	18.44118255	SdTVs
GCF_019670445.1_ASM1967044v1_genomic.fna	18.44118255	SdTVs
GCF_019670445.1_ASM1967044v1_genomic.fna	18.44118255	SdTVs
GCF_019670445.1_ASM1967044v1_genomic.fna	18.44118255	SdTVs
GCF_020097235.1_ASM2009723v1_genomic.fna	18.44077961	SdTVs
GCF_019915345.1_ASM1991534v1_genomic.fna	18.19028114	SdTVs
GCF_019915345.1_ASM1991534v1_genomic.fna	18.19028114	SdTVs
GCF_019968785.1_ASM1996878v1_genomic.fna	18.62312445	SdTVs
GCF_019968785.1_ASM1996878v1_genomic.fna	18.62312445	SdTVs
GCF_019968785.1_ASM1996878v1_genomic.fna	18.62312445	SdTVs
GCF_019968845.1_ASM1996884v1_genomic.fna	15.96185738	SdTVs
GCF_019968845.1_ASM1996884v1_genomic.fna	15.96185738	SdTVs
GCF_019969525.1_ASM1996952v1_genomic.fna	17.78708817	SdTVs
GCF_019969525.1_ASM1996952v1_genomic.fna	17.78708817	SdTVs
GCF_019900765.2_ASM1990076v2_genomic.fna	17.92844436	SdTVs
GCF_019900765.2_ASM1990076v2_genomic.fna	17.92844436	SdTVs
GCF_019900765.2_ASM1990076v2_genomic.fna	17.92844436	SdTVs
GCF_019710495.1_ASM1971049v1_genomic.fna	19.49220849	SdTVs
GCF_019710495.1_ASM1971049v1_genomic.fna	19.49220849	SdTVs
GCF_019710495.1_ASM1971049v1_genomic.fna	19.49220849	SdTVs
GCF_019710495.1_ASM1971049v1_genomic.fna	19.49220849	SdTVs
GCF_019797985.1_ASM1979798v1_genomic.fna	17.79841362	SdTVs
GCF_019599025.1_ASM1959902v1_genomic.fna	18.87444128	SdTVs
GCF_019599025.1_ASM1959902v1_genomic.fna	18.87444128	SdTVs
GCF_019670025.1_ASM1967002v1_genomic.fna	12.95938104	SdTVs
GCF_019900785.2_ASM1990078v2_genomic.fna	18.17652764	SdTVs
GCF_019900785.2_ASM1990078v2_genomic.fna	18.17652764	SdTVs
GCF_019890815.1_ASM1989081v1_genomic.fna	14.35038479	SdTVs
GCF_019890815.1_ASM1989081v1_genomic.fna	14.35038479	SdTVs
GCF_019890815.1_ASM1989081v1_genomic.fna	14.35038479	SdTVs
GCF_019890815.1_ASM1989081v1_genomic.fna	14.35038479	SdTVs
GCF_019857565.1_ASM1985756v1_genomic.fna	18.61540916	SdTVs
GCF_019857565.1_ASM1985756v1_genomic.fna	18.61540916	SdTVs
GCF_019443565.1_ASM1944356v1_genomic.fna	18.59833394	SdTVs
GCF_019443565.1_ASM1944356v1_genomic.fna	18.59833394	SdTVs
GCF_019443565.1_ASM1944356v1_genomic.fna	18.59833394	SdTVs
GCF_020099175.1_ASM2009917v1_genomic.fna	18.45972957	SdTVs
GCF_020099175.1_ASM2009917v1_genomic.fna	18.45972957	SdTVs
GCF_019915545.1_ASM1991554v1_genomic.fna	18.50029522	SdTVs
GCF_019974075.1_ASM1997407v1_genomic.fna	17.54453912	SdTVs
GCF_019974075.1_ASM1997407v1_genomic.fna	17.54453912	SdTVs
GCF_019974075.1_ASM1997407v1_genomic.fna	17.54453912	SdTVs
GCF_019823935.1_ASM1982393v1_genomic.fna	19.04597899	SdTVs
GCF_019823935.1_ASM1982393v1_genomic.fna	19.04597899	SdTVs
GCF_019823935.1_ASM1982393v1_genomic.fna	19.04597899	SdTVs
GCF_019823935.1_ASM1982393v1_genomic.fna	19.04597899	SdTVs
GCF_019823935.1_ASM1982393v1_genomic.fna	19.04597899	SdTVs
GCF_019823935.1_ASM1982393v1_genomic.fna	19.04597899	SdTVs
GCF_019969235.1_ASM1996923v1_genomic.fna	19.07430469	SdTVs
GCF_019969235.1_ASM1996923v1_genomic.fna	19.07430469	SdTVs
GCF_019969235.1_ASM1996923v1_genomic.fna	19.07430469	SdTVs
GCF_019969235.1_ASM1996923v1_genomic.fna	19.07430469	SdTVs
GCF_019969235.1_ASM1996923v1_genomic.fna	19.07430469	SdTVs
GCF_019969235.1_ASM1996923v1_genomic.fna	19.07430469	SdTVs
GCF_019969235.1_ASM1996923v1_genomic.fna	19.07430469	SdTVs
GCF_019969235.1_ASM1996923v1_genomic.fna	19.07430469	SdTVs
GCF_019969235.1_ASM1996923v1_genomic.fna	19.07430469	SdTVs
GCF_020097355.1_ASM2009735v1_genomic.fna	14.53793103	SdTVs
GCF_020097355.1_ASM2009735v1_genomic.fna	14.53793103	SdTVs
GCF_020097355.1_ASM2009735v1_genomic.fna	14.53793103	SdTVs
GCF_019969255.1_ASM1996925v1_genomic.fna	16.9569003	SdTVs
GCF_019971055.1_ASM1997105v1_genomic.fna	17.60224539	SdTVs
GCF_019971055.1_ASM1997105v1_genomic.fna	17.60224539	SdTVs
GCF_019971055.1_ASM1997105v1_genomic.fna	17.60224539	SdTVs
GCF_019968765.1_ASM1996876v1_genomic.fna	19.60174238	SdTVs
