host	value	type
GCF_013167155.1_ASM1316715v1_genomic.fna	301.7240622	SdTVs
GCF_013167155.1_ASM1316715v1_genomic.fna	301.7240622	SdTVs
GCF_013085905.2_ASM1308590v3_genomic.fna	307.6600315	SdTVs
GCF_013085905.2_ASM1308590v3_genomic.fna	307.6600315	SdTVs
GCF_013085905.2_ASM1308590v3_genomic.fna	307.6600315	SdTVs
GCF_013085905.2_ASM1308590v3_genomic.fna	307.6600315	SdTVs
GCF_013085905.2_ASM1308590v3_genomic.fna	307.6600315	SdTVs
GCF_013282355.1_ASM1328235v1_genomic.fna	307.9844028	SdTVs
GCF_013282355.1_ASM1328235v1_genomic.fna	307.9844028	SdTVs
GCF_013282355.1_ASM1328235v1_genomic.fna	307.9844028	SdTVs
GCF_013282355.1_ASM1328235v1_genomic.fna	307.9844028	SdTVs
GCF_013343135.1_ASM1334313v1_genomic.fna	330.6094608	SdTVs
GCF_013374235.2_ASM1337423v2_genomic.fna	309.2416052	SdTVs
GCF_013374235.2_ASM1337423v2_genomic.fna	309.2416052	SdTVs
GCF_013122155.1_ASM1312215v1_genomic.fna	316.6191062	SdTVs
GCF_013122155.1_ASM1312215v1_genomic.fna	316.6191062	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	303.7651104	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	303.7651104	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	303.7651104	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	303.7651104	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	303.7651104	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	303.7651104	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	303.7651104	SdTVs
GCF_013167415.1_ASM1316741v1_genomic.fna	303.7651104	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	302.9458033	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	302.9458033	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	302.9458033	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	302.9458033	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	302.9458033	SdTVs
GCF_013348945.1_ASM1334894v1_genomic.fna	302.9458033	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	302.5971581	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	302.5971581	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	302.5971581	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	302.5971581	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	302.5971581	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	302.5971581	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	302.5971581	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	302.5971581	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	302.5971581	SdTVs
GCF_013167655.1_ASM1316765v1_genomic.fna	302.5971581	SdTVs
GCF_013372345.1_ASM1337234v1_genomic.fna	306.928556	SdTVs
GCF_013374295.2_ASM1337429v2_genomic.fna	308.2672148	SdTVs
GCF_013372385.1_ASM1337238v1_genomic.fna	316.5508439	SdTVs
GCF_013372385.1_ASM1337238v1_genomic.fna	316.5508439	SdTVs
GCF_013372385.1_ASM1337238v1_genomic.fna	316.5508439	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	303.2645764	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	303.2645764	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	303.2645764	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	303.2645764	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	303.2645764	SdTVs
GCF_013348985.1_ASM1334898v1_genomic.fna	303.2645764	SdTVs
GCF_013358795.1_ASM1335879v1_genomic.fna	311.6754915	SdTVs
GCF_013358795.1_ASM1335879v1_genomic.fna	311.6754915	SdTVs
GCF_013358795.1_ASM1335879v1_genomic.fna	311.6754915	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	303.3582062	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	303.3582062	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	303.3582062	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	303.3582062	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	303.3582062	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	303.3582062	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	303.3582062	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	303.3582062	SdTVs
GCF_013168155.1_ASM1316815v1_genomic.fna	303.3582062	SdTVs
GCF_013201235.1_ASM1320123v1_genomic.fna	308.7013316	SdTVs
GCF_013201235.1_ASM1320123v1_genomic.fna	308.7013316	SdTVs
GCF_013255565.1_ASM1325556v1_genomic.fna	321.096393	SdTVs
GCF_013375895.1_ASM1337589v1_genomic.fna	319.9827815	SdTVs
GCF_013168255.1_ASM1316825v1_genomic.fna	305.3844419	SdTVs
GCF_013168255.1_ASM1316825v1_genomic.fna	305.3844419	SdTVs
GCF_013168255.1_ASM1316825v1_genomic.fna	305.3844419	SdTVs
GCF_013168255.1_ASM1316825v1_genomic.fna	305.3844419	SdTVs
GCF_013168255.1_ASM1316825v1_genomic.fna	305.3844419	SdTVs
GCF_013085725.1_ASM1308572v1_genomic.fna	304.7011111	SdTVs
GCF_013085725.1_ASM1308572v1_genomic.fna	304.7011111	SdTVs
GCF_013305325.1_ASM1330532v1_genomic.fna	309.3796763	SdTVs
GCF_013305325.1_ASM1330532v1_genomic.fna	309.3796763	SdTVs
GCF_013305325.1_ASM1330532v1_genomic.fna	309.3796763	SdTVs
GCF_013305325.1_ASM1330532v1_genomic.fna	309.3796763	SdTVs
GCF_013305325.1_ASM1330532v1_genomic.fna	309.3796763	SdTVs
GCF_013315695.1_ASM1331569v1_genomic.fna	300.4076457	SdTVs
GCF_013315695.1_ASM1331569v1_genomic.fna	300.4076457	SdTVs
GCF_013315695.1_ASM1331569v1_genomic.fna	300.4076457	SdTVs
GCF_013315695.1_ASM1331569v1_genomic.fna	300.4076457	SdTVs
GCF_012935655.1_ASM1293565v1_genomic.fna	329.9299897	SdTVs
GCF_012935655.1_ASM1293565v1_genomic.fna	329.9299897	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	303.1088447	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	303.1088447	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	303.1088447	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	303.1088447	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	303.1088447	SdTVs
GCF_013349045.1_ASM1334904v1_genomic.fna	303.1088447	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	303.5888353	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	303.5888353	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	303.5888353	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	303.5888353	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	303.5888353	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	303.5888353	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	303.5888353	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	303.5888353	SdTVs
GCF_013167135.1_ASM1316713v1_genomic.fna	303.5888353	SdTVs
GCF_013371705.1_ASM1337170v1_genomic.fna	309.1744579	SdTVs
GCF_013371705.1_ASM1337170v1_genomic.fna	309.1744579	SdTVs
GCF_013371705.1_ASM1337170v1_genomic.fna	309.1744579	SdTVs
GCF_013371705.1_ASM1337170v1_genomic.fna	309.1744579	SdTVs
GCF_013282275.1_ASM1328227v1_genomic.fna	308.6938073	SdTVs
GCF_013282275.1_ASM1328227v1_genomic.fna	308.6938073	SdTVs
GCF_012935755.1_ASM1293575v1_genomic.fna	326.4051912	SdTVs
GCF_012935755.1_ASM1293575v1_genomic.fna	326.4051912	SdTVs
GCF_013146765.1_ASM1314676v1_genomic.fna	278.2701863	SdTVs
GCF_013367815.1_ASM1336781v1_genomic.fna	278.7880922	SdTVs
GCF_013367815.1_ASM1336781v1_genomic.fna	278.7880922	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	302.5413368	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	302.5413368	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	302.5413368	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	302.5413368	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	302.5413368	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	302.5413368	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	302.5413368	SdTVs
GCF_013167315.1_ASM1316731v1_genomic.fna	302.5413368	SdTVs
GCF_013166975.1_ASM1316697v1_genomic.fna	312.9917433	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013167275.1_ASM1316727v1_genomic.fna	302.6015438	SdTVs
GCF_013371745.1_ASM1337174v1_genomic.fna	310.5301661	SdTVs
GCF_013371745.1_ASM1337174v1_genomic.fna	310.5301661	SdTVs
GCF_013374255.1_ASM1337425v1_genomic.fna	310.8840611	SdTVs
GCF_013374255.1_ASM1337425v1_genomic.fna	310.8840611	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	305.2990354	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	305.2990354	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	305.2990354	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	305.2990354	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	305.2990354	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	305.2990354	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	305.2990354	SdTVs
GCF_013167795.1_ASM1316779v1_genomic.fna	305.2990354	SdTVs
GCF_012974805.1_ASM1297480v1_genomic.fna	313.5412382	SdTVs
GCF_012974805.1_ASM1297480v1_genomic.fna	313.5412382	SdTVs
GCF_013364455.1_ASM1336445v1_genomic.fna	275.6647059	SdTVs
GCF_013364455.1_ASM1336445v1_genomic.fna	275.6647059	SdTVs
GCF_013364455.1_ASM1336445v1_genomic.fna	275.6647059	SdTVs
GCF_013285305.1_ASM1328530v1_genomic.fna	331.9605515	SdTVs
GCF_013285305.1_ASM1328530v1_genomic.fna	331.9605515	SdTVs
GCF_013341295.1_ASM1334129v1_genomic.fna	324.4348048	SdTVs
GCF_013341295.1_ASM1334129v1_genomic.fna	324.4348048	SdTVs
GCF_013364115.1_ASM1336411v1_genomic.fna	282.6841191	SdTVs
GCF_013364115.1_ASM1336411v1_genomic.fna	282.6841191	SdTVs
GCF_013364115.1_ASM1336411v1_genomic.fna	282.6841191	SdTVs
GCF_013315815.1_ASM1331581v1_genomic.fna	308.8554667	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	305.8793657	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	305.8793657	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	305.8793657	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	305.8793657	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	305.8793657	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	305.8793657	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	305.8793657	SdTVs
GCF_013168195.1_ASM1316819v1_genomic.fna	305.8793657	SdTVs
GCF_013315675.1_ASM1331567v1_genomic.fna	310.7220013	SdTVs
GCF_013315675.1_ASM1331567v1_genomic.fna	310.7220013	SdTVs
GCF_013284015.3_ASM1328401v3_genomic.fna	322.112274	SdTVs
GCF_013284015.3_ASM1328401v3_genomic.fna	322.112274	SdTVs
GCF_013284015.3_ASM1328401v3_genomic.fna	322.112274	SdTVs
GCF_013307145.1_ASM1330714v1_genomic.fna	316.1483571	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	307.2403698	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	307.2403698	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	307.2403698	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	307.2403698	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	307.2403698	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	307.2403698	SdTVs
GCF_013168035.1_ASM1316803v1_genomic.fna	307.2403698	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	304.3463906	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	304.3463906	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	304.3463906	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	304.3463906	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	304.3463906	SdTVs
GCF_013167535.1_ASM1316753v1_genomic.fna	304.3463906	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	312.7961007	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	312.7961007	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	312.7961007	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	312.7961007	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	312.7961007	SdTVs
GCF_013167975.1_ASM1316797v1_genomic.fna	312.7961007	SdTVs
GCF_013201255.1_ASM1320125v1_genomic.fna	305.1016916	SdTVs
GCF_013201255.1_ASM1320125v1_genomic.fna	305.1016916	SdTVs
GCF_013201255.1_ASM1320125v1_genomic.fna	305.1016916	SdTVs
GCF_013349025.1_ASM1334902v1_genomic.fna	302.9711876	SdTVs
GCF_013349025.1_ASM1334902v1_genomic.fna	302.9711876	SdTVs
GCF_013349025.1_ASM1334902v1_genomic.fna	302.9711876	SdTVs
GCF_013349025.1_ASM1334902v1_genomic.fna	302.9711876	SdTVs
GCF_013349025.1_ASM1334902v1_genomic.fna	302.9711876	SdTVs
GCF_013349025.1_ASM1334902v1_genomic.fna	302.9711876	SdTVs
GCF_013167695.1_ASM1316769v1_genomic.fna	303.6809506	SdTVs
GCF_013167695.1_ASM1316769v1_genomic.fna	303.6809506	SdTVs
GCF_013167695.1_ASM1316769v1_genomic.fna	303.6809506	SdTVs
GCF_013167695.1_ASM1316769v1_genomic.fna	303.6809506	SdTVs
GCF_013167695.1_ASM1316769v1_genomic.fna	303.6809506	SdTVs
GCF_013167695.1_ASM1316769v1_genomic.fna	303.6809506	SdTVs
GCF_013167695.1_ASM1316769v1_genomic.fna	303.6809506	SdTVs
GCF_013167695.1_ASM1316769v1_genomic.fna	303.6809506	SdTVs
GCF_013357425.1_ASM1335742v1_genomic.fna	311.4354621	SdTVs
GCF_013357425.1_ASM1335742v1_genomic.fna	311.4354621	SdTVs
GCF_013343615.1_ASM1334361v1_genomic.fna	306.875937	SdTVs
GCF_013343615.1_ASM1334361v1_genomic.fna	306.875937	SdTVs
GCF_013343615.1_ASM1334361v1_genomic.fna	306.875937	SdTVs
GCF_013343615.1_ASM1334361v1_genomic.fna	306.875937	SdTVs
GCF_013343615.1_ASM1334361v1_genomic.fna	306.875937	SdTVs
GCF_013343615.1_ASM1334361v1_genomic.fna	306.875937	SdTVs
GCF_013343615.1_ASM1334361v1_genomic.fna	306.875937	SdTVs
GCF_013343615.1_ASM1334361v1_genomic.fna	306.875937	SdTVs
GCF_013343615.1_ASM1334361v1_genomic.fna	306.875937	SdTVs
GCF_013343615.1_ASM1334361v1_genomic.fna	306.875937	SdTVs
GCF_013374275.1_ASM1337427v1_genomic.fna	306.03706	SdTVs
GCF_013283935.1_ASM1328393v1_genomic.fna	313.8827655	SdTVs
GCF_013085185.1_ASM1308518v1_genomic.fna	304.7174862	SdTVs
GCF_013085185.1_ASM1308518v1_genomic.fna	304.7174862	SdTVs
GCF_013085185.1_ASM1308518v1_genomic.fna	304.7174862	SdTVs
GCF_013085185.1_ASM1308518v1_genomic.fna	304.7174862	SdTVs
GCF_013256075.1_ASM1325607v1_genomic.fna	302.3375548	SdTVs
GCF_013256075.1_ASM1325607v1_genomic.fna	302.3375548	SdTVs
GCF_013256075.1_ASM1325607v1_genomic.fna	302.3375548	SdTVs
GCF_013256075.1_ASM1325607v1_genomic.fna	302.3375548	SdTVs
GCF_013348905.1_ASM1334890v1_genomic.fna	302.9481638	SdTVs
GCF_013348905.1_ASM1334890v1_genomic.fna	302.9481638	SdTVs
GCF_013348905.1_ASM1334890v1_genomic.fna	302.9481638	SdTVs
GCF_013348905.1_ASM1334890v1_genomic.fna	302.9481638	SdTVs
GCF_013348905.1_ASM1334890v1_genomic.fna	302.9481638	SdTVs
GCF_013348905.1_ASM1334890v1_genomic.fna	302.9481638	SdTVs
GCF_013372065.1_ASM1337206v1_genomic.fna	341.0922895	SdTVs
GCF_013167435.1_ASM1316743v1_genomic.fna	303.5811055	SdTVs
GCF_013167435.1_ASM1316743v1_genomic.fna	303.5811055	SdTVs
GCF_013167435.1_ASM1316743v1_genomic.fna	303.5811055	SdTVs
GCF_013167435.1_ASM1316743v1_genomic.fna	303.5811055	SdTVs
GCF_013167435.1_ASM1316743v1_genomic.fna	303.5811055	SdTVs
GCF_013167435.1_ASM1316743v1_genomic.fna	303.5811055	SdTVs
GCF_013167435.1_ASM1316743v1_genomic.fna	303.5811055	SdTVs
GCF_013167435.1_ASM1316743v1_genomic.fna	303.5811055	SdTVs
GCF_013085745.1_ASM1308574v1_genomic.fna	315.3165075	SdTVs
GCF_013167755.1_ASM1316775v1_genomic.fna	302.4257827	SdTVs
GCF_013167755.1_ASM1316775v1_genomic.fna	302.4257827	SdTVs
GCF_013167755.1_ASM1316775v1_genomic.fna	302.4257827	SdTVs
GCF_013167755.1_ASM1316775v1_genomic.fna	302.4257827	SdTVs
GCF_013167755.1_ASM1316775v1_genomic.fna	302.4257827	SdTVs
GCF_013167755.1_ASM1316775v1_genomic.fna	302.4257827	SdTVs
GCF_013167755.1_ASM1316775v1_genomic.fna	302.4257827	SdTVs
GCF_013167755.1_ASM1316775v1_genomic.fna	302.4257827	SdTVs
GCF_013167755.1_ASM1316775v1_genomic.fna	302.4257827	SdTVs
GCF_013167635.1_ASM1316763v1_genomic.fna	303.2585757	SdTVs
GCF_013167635.1_ASM1316763v1_genomic.fna	303.2585757	SdTVs
GCF_013167635.1_ASM1316763v1_genomic.fna	303.2585757	SdTVs
GCF_013167635.1_ASM1316763v1_genomic.fna	303.2585757	SdTVs
GCF_013167635.1_ASM1316763v1_genomic.fna	303.2585757	SdTVs
GCF_013167635.1_ASM1316763v1_genomic.fna	303.2585757	SdTVs
GCF_013167635.1_ASM1316763v1_genomic.fna	303.2585757	SdTVs
GCF_013167635.1_ASM1316763v1_genomic.fna	303.2585757	SdTVs
GCF_013167635.1_ASM1316763v1_genomic.fna	303.2585757	SdTVs
GCF_013167635.1_ASM1316763v1_genomic.fna	303.2585757	SdTVs
GCF_013171285.1_ASM1317128v1_genomic.fna	312.9236937	SdTVs
GCF_013171285.1_ASM1317128v1_genomic.fna	312.9236937	SdTVs
GCF_013372405.1_ASM1337240v1_genomic.fna	308.8876081	SdTVs
GCF_013166875.1_ASM1316687v1_genomic.fna	312.2307143	SdTVs
GCF_013167395.1_ASM1316739v1_genomic.fna	305.3303167	SdTVs
GCF_013167395.1_ASM1316739v1_genomic.fna	305.3303167	SdTVs
GCF_013167395.1_ASM1316739v1_genomic.fna	305.3303167	SdTVs
GCF_013167395.1_ASM1316739v1_genomic.fna	305.3303167	SdTVs
GCF_013167395.1_ASM1316739v1_genomic.fna	305.3303167	SdTVs
GCF_013167395.1_ASM1316739v1_genomic.fna	305.3303167	SdTVs
GCF_013167395.1_ASM1316739v1_genomic.fna	305.3303167	SdTVs
GCF_013167395.1_ASM1316739v1_genomic.fna	305.3303167	SdTVs
GCF_013167395.1_ASM1316739v1_genomic.fna	305.3303167	SdTVs
GCF_013317085.1_ASM1331708v1_genomic.fna	308.7383446	SdTVs
GCF_013317085.1_ASM1331708v1_genomic.fna	308.7383446	SdTVs
GCF_013371685.1_ASM1337168v1_genomic.fna	308.2184976	SdTVs
GCF_013371685.1_ASM1337168v1_genomic.fna	308.2184976	SdTVs
GCF_013122565.1_ASM1312256v1_genomic.fna	328.2826187	SdTVs
GCF_013374335.1_ASM1337433v1_genomic.fna	311.751506	SdTVs
GCF_013374335.1_ASM1337433v1_genomic.fna	311.751506	SdTVs
GCF_013357885.1_ASM1335788v1_genomic.fna	330.9069069	SdTVs
GCF_013085165.1_ASM1308516v1_genomic.fna	325.1478621	SdTVs
GCF_013201505.1_ASM1320150v1_genomic.fna	311.3060373	SdTVs
GCF_013201505.1_ASM1320150v1_genomic.fna	311.3060373	SdTVs
GCF_013201505.1_ASM1320150v1_genomic.fna	311.3060373	SdTVs
GCF_013206965.1_ASM1320696v1_genomic.fna	308.005341	SdTVs
GCF_013206965.1_ASM1320696v1_genomic.fna	308.005341	SdTVs
GCF_013206965.1_ASM1320696v1_genomic.fna	308.005341	SdTVs
GCF_013206965.1_ASM1320696v1_genomic.fna	308.005341	SdTVs
GCF_013206965.1_ASM1320696v1_genomic.fna	308.005341	SdTVs
GCF_013161625.1_ASM1316162v1_genomic.fna	318.4685268	SdTVs
GCF_012974785.1_ASM1297478v1_genomic.fna	331.3016067	SdTVs
GCF_012974785.1_ASM1297478v1_genomic.fna	331.3016067	SdTVs
GCF_013357605.1_ASM1335760v1_genomic.fna	326.7413984	SdTVs
GCF_013282745.1_ASM1328274v1_genomic.fna	317.2410127	SdTVs
GCF_013282745.1_ASM1328274v1_genomic.fna	317.2410127	SdTVs
GCF_013167055.1_ASM1316705v1_genomic.fna	312.6231427	SdTVs
GCF_013357625.1_ASM1335762v1_genomic.fna	325.3108368	SdTVs
GCF_013112335.1_ASM1311233v1_genomic.fna	322.7525029	SdTVs
GCF_013147185.1_ASM1314718v1_genomic.fna	278.198879	SdTVs
GCF_013348885.1_ASM1334888v1_genomic.fna	302.9183064	SdTVs
GCF_013348885.1_ASM1334888v1_genomic.fna	302.9183064	SdTVs
GCF_013348885.1_ASM1334888v1_genomic.fna	302.9183064	SdTVs
GCF_013348885.1_ASM1334888v1_genomic.fna	302.9183064	SdTVs
GCF_013348885.1_ASM1334888v1_genomic.fna	302.9183064	SdTVs
GCF_013348885.1_ASM1334888v1_genomic.fna	302.9183064	SdTVs
GCF_013348965.1_ASM1334896v1_genomic.fna	302.9239283	SdTVs
GCF_013348965.1_ASM1334896v1_genomic.fna	302.9239283	SdTVs
GCF_013348965.1_ASM1334896v1_genomic.fna	302.9239283	SdTVs
GCF_013348965.1_ASM1334896v1_genomic.fna	302.9239283	SdTVs
GCF_013348965.1_ASM1334896v1_genomic.fna	302.9239283	SdTVs
GCF_013348965.1_ASM1334896v1_genomic.fna	302.9239283	SdTVs
GCF_013167015.1_ASM1316701v1_genomic.fna	312.4087933	SdTVs
GCF_013167015.1_ASM1316701v1_genomic.fna	312.4087933	SdTVs
GCF_013347985.1_ASM1334798v1_genomic.fna	309.0671141	SdTVs
GCF_013347985.1_ASM1334798v1_genomic.fna	309.0671141	SdTVs
GCF_013347985.1_ASM1334798v1_genomic.fna	309.0671141	SdTVs
GCF_013347985.1_ASM1334798v1_genomic.fna	309.0671141	SdTVs
GCF_013167255.1_ASM1316725v1_genomic.fna	311.7819265	SdTVs
GCF_013167255.1_ASM1316725v1_genomic.fna	311.7819265	SdTVs
GCF_013167255.1_ASM1316725v1_genomic.fna	311.7819265	SdTVs
GCF_013167255.1_ASM1316725v1_genomic.fna	311.7819265	SdTVs
GCF_013167255.1_ASM1316725v1_genomic.fna	311.7819265	SdTVs
GCF_013167255.1_ASM1316725v1_genomic.fna	311.7819265	SdTVs
GCF_013167255.1_ASM1316725v1_genomic.fna	311.7819265	SdTVs
GCF_012974625.1_ASM1297462v1_genomic.fna	330.1313073	SdTVs
GCF_013344585.1_ASM1334458v1_genomic.fna	308.9198123	SdTVs
GCF_013344585.1_ASM1334458v1_genomic.fna	308.9198123	SdTVs
GCF_013373555.1_ASM1337355v1_genomic.fna	288.5937002	SdTVs
GCF_013201215.1_ASM1320121v1_genomic.fna	309.559867	SdTVs
GCF_013201215.1_ASM1320121v1_genomic.fna	309.559867	SdTVs
GCF_013166955.1_ASM1316695v1_genomic.fna	312.45884	SdTVs
GCF_013166955.1_ASM1316695v1_genomic.fna	312.45884	SdTVs
GCF_013168115.1_ASM1316811v1_genomic.fna	306.5646971	SdTVs
GCF_013168115.1_ASM1316811v1_genomic.fna	306.5646971	SdTVs
GCF_013168115.1_ASM1316811v1_genomic.fna	306.5646971	SdTVs
GCF_013168115.1_ASM1316811v1_genomic.fna	306.5646971	SdTVs
GCF_013168115.1_ASM1316811v1_genomic.fna	306.5646971	SdTVs
GCF_013168115.1_ASM1316811v1_genomic.fna	306.5646971	SdTVs
GCF_013168115.1_ASM1316811v1_genomic.fna	306.5646971	SdTVs
GCF_013282235.1_ASM1328223v1_genomic.fna	333.8512935	SdTVs
GCF_013364495.1_ASM1336449v1_genomic.fna	311.9984842	SdTVs
GCF_013364495.1_ASM1336449v1_genomic.fna	311.9984842	SdTVs
GCF_013255915.1_ASM1325591v1_genomic.fna	308.4299659	SdTVs
GCF_013255915.1_ASM1325591v1_genomic.fna	308.4299659	SdTVs
GCF_013255915.1_ASM1325591v1_genomic.fna	308.4299659	SdTVs
GCF_013167935.1_ASM1316793v1_genomic.fna	305.7278551	SdTVs
GCF_013167935.1_ASM1316793v1_genomic.fna	305.7278551	SdTVs
GCF_013167935.1_ASM1316793v1_genomic.fna	305.7278551	SdTVs
GCF_013167935.1_ASM1316793v1_genomic.fna	305.7278551	SdTVs
GCF_013167935.1_ASM1316793v1_genomic.fna	305.7278551	SdTVs
GCF_013167935.1_ASM1316793v1_genomic.fna	305.7278551	SdTVs
GCF_013167935.1_ASM1316793v1_genomic.fna	305.7278551	SdTVs
GCF_013357345.1_ASM1335734v1_genomic.fna	307.6042683	SdTVs
GCF_013357345.1_ASM1335734v1_genomic.fna	307.6042683	SdTVs
GCF_013171325.1_ASM1317132v1_genomic.fna	313.3578573	SdTVs
GCF_013171325.1_ASM1317132v1_genomic.fna	313.3578573	SdTVs
GCF_013171325.1_ASM1317132v1_genomic.fna	313.3578573	SdTVs
GCF_013171325.1_ASM1317132v1_genomic.fna	313.3578573	SdTVs
GCF_013171325.1_ASM1317132v1_genomic.fna	313.3578573	SdTVs
GCF_013171325.1_ASM1317132v1_genomic.fna	313.3578573	SdTVs
GCF_013349105.1_ASM1334910v1_genomic.fna	319.8906335	SdTVs
GCF_013349105.1_ASM1334910v1_genomic.fna	319.8906335	SdTVs
GCF_013349005.1_ASM1334900v1_genomic.fna	302.9518623	SdTVs
GCF_013349005.1_ASM1334900v1_genomic.fna	302.9518623	SdTVs
