host	value	category
GCF_024224875.1_ASM2422487v1_genomic.fna	32.83573464	SdTVs
GCF_024224875.1_ASM2422487v1_genomic.fna	32.83573464	SdTVs
GCF_024072275.1_ASM2407227v1_genomic.fna	27.24503902	SdTVs
GCF_024072275.1_ASM2407227v1_genomic.fna	27.24503902	SdTVs
GCF_023735275.1_ASM2373527v1_genomic.fna	29.37583735	SdTVs
GCF_023735275.1_ASM2373527v1_genomic.fna	29.37583735	SdTVs
GCF_023735275.1_ASM2373527v1_genomic.fna	29.37583735	SdTVs
GCF_024023035.1_ASM2402303v1_genomic.fna	29.19814131	SdTVs
GCF_024023035.1_ASM2402303v1_genomic.fna	29.19814131	SdTVs
GCF_024167965.1_ASM2416796v1_genomic.fna	36.00041288	SdTVs
GCF_024266465.1_ASM2426646v1_genomic.fna	30.34584972	SdTVs
GCF_024266465.1_ASM2426646v1_genomic.fna	30.34584972	SdTVs
GCF_024266465.1_ASM2426646v1_genomic.fna	30.34584972	SdTVs
GCF_023716725.1_ASM2371672v1_genomic.fna	25.03437577	SdTVs
GCF_024267615.1_ASM2426761v1_genomic.fna	30.79012576	SdTVs
GCF_024267615.1_ASM2426761v1_genomic.fna	30.79012576	SdTVs
GCF_024267615.1_ASM2426761v1_genomic.fna	30.79012576	SdTVs
GCF_024225115.1_ASM2422511v1_genomic.fna	29.79352496	SdTVs
GCF_024023055.1_ASM2402305v1_genomic.fna	30.33283869	SdTVs
GCF_024023055.1_ASM2402305v1_genomic.fna	30.33283869	SdTVs
GCF_023735255.1_ASM2373525v1_genomic.fna	29.49441582	SdTVs
GCF_023735255.1_ASM2373525v1_genomic.fna	29.49441582	SdTVs
GCF_024266265.1_ASM2426626v1_genomic.fna	29.7641262	SdTVs
GCF_024266265.1_ASM2426626v1_genomic.fna	29.7641262	SdTVs
GCF_023735395.1_ASM2373539v1_genomic.fna	29.49617474	SdTVs
GCF_023735395.1_ASM2373539v1_genomic.fna	29.49617474	SdTVs
GCF_023658365.1_ASM2365836v1_genomic.fna	28.63639244	SdTVs
GCF_023658185.1_ASM2365818v1_genomic.fna	32.57646662	SdTVs
GCF_023658185.1_ASM2365818v1_genomic.fna	32.57646662	SdTVs
GCF_023658185.1_ASM2365818v1_genomic.fna	32.57646662	SdTVs
GCF_023658185.1_ASM2365818v1_genomic.fna	32.57646662	SdTVs
GCF_023658185.1_ASM2365818v1_genomic.fna	32.57646662	SdTVs
GCF_023658185.1_ASM2365818v1_genomic.fna	32.57646662	SdTVs
GCF_023735015.1_ASM2373501v1_genomic.fna	29.36687086	SdTVs
GCF_023735015.1_ASM2373501v1_genomic.fna	29.36687086	SdTVs
GCF_023921205.1_ASM2392120v1_genomic.fna	30.81192696	SdTVs
GCF_023921205.1_ASM2392120v1_genomic.fna	30.81192696	SdTVs
GCF_023921205.1_ASM2392120v1_genomic.fna	30.81192696	SdTVs
GCF_023921205.1_ASM2392120v1_genomic.fna	30.81192696	SdTVs
GCF_023921205.1_ASM2392120v1_genomic.fna	30.81192696	SdTVs
GCF_023921205.1_ASM2392120v1_genomic.fna	30.81192696	SdTVs
GCF_023921205.1_ASM2392120v1_genomic.fna	30.81192696	SdTVs
GCF_023921205.1_ASM2392120v1_genomic.fna	30.81192696	SdTVs
GCF_023848645.1_ASM2384864v1_genomic.fna	29.79268637	SdTVs
GCF_023848645.1_ASM2384864v1_genomic.fna	29.79268637	SdTVs
GCF_023848645.1_ASM2384864v1_genomic.fna	29.79268637	SdTVs
GCF_023848645.1_ASM2384864v1_genomic.fna	29.79268637	SdTVs
GCF_023848645.1_ASM2384864v1_genomic.fna	29.79268637	SdTVs
GCF_024072315.1_ASM2407231v1_genomic.fna	27.71892994	SdTVs
GCF_023734955.1_ASM2373495v1_genomic.fna	29.3120738	SdTVs
GCF_023734955.1_ASM2373495v1_genomic.fna	29.3120738	SdTVs
GCF_023734955.1_ASM2373495v1_genomic.fna	29.3120738	SdTVs
GCF_023920005.1_ASM2392000v1_genomic.fna	31.69538641	SdTVs
GCF_023658345.1_ASM2365834v1_genomic.fna	31.24817707	SdTVs
GCF_023658345.1_ASM2365834v1_genomic.fna	31.24817707	SdTVs
GCF_023658345.1_ASM2365834v1_genomic.fna	31.24817707	SdTVs
GCF_023658345.1_ASM2365834v1_genomic.fna	31.24817707	SdTVs
GCF_023896135.1_ASM2389613v1_genomic.fna	31.25192977	SdTVs
GCF_024072335.1_ASM2407233v1_genomic.fna	27.41698774	SdTVs
GCF_023735035.1_ASM2373503v1_genomic.fna	29.08988228	SdTVs
GCF_023735035.1_ASM2373503v1_genomic.fna	29.08988228	SdTVs
GCF_023703855.1_ASM2370385v1_genomic.fna	32.54854651	SdTVs
GCF_023703855.1_ASM2370385v1_genomic.fna	32.54854651	SdTVs
GCF_024223415.1_ASM2422341v1_genomic.fna	30.77024809	SdTVs
GCF_024223415.1_ASM2422341v1_genomic.fna	30.77024809	SdTVs
GCF_024223415.1_ASM2422341v1_genomic.fna	30.77024809	SdTVs
GCF_024223415.1_ASM2422341v1_genomic.fna	30.77024809	SdTVs
GCF_024223415.1_ASM2422341v1_genomic.fna	30.77024809	SdTVs
GCF_024223415.1_ASM2422341v1_genomic.fna	30.77024809	SdTVs
GCF_024223415.1_ASM2422341v1_genomic.fna	30.77024809	SdTVs
GCF_024266525.1_ASM2426652v1_genomic.fna	30.11404852	SdTVs
GCF_024225755.1_ASM2422575v1_genomic.fna	31.4275329	SdTVs
GCF_024225755.1_ASM2422575v1_genomic.fna	31.4275329	SdTVs
GCF_023735795.1_ASM2373579v1_genomic.fna	29.13288194	SdTVs
GCF_023735795.1_ASM2373579v1_genomic.fna	29.13288194	SdTVs
GCF_023735795.1_ASM2373579v1_genomic.fna	29.13288194	SdTVs
GCF_023735795.1_ASM2373579v1_genomic.fna	29.13288194	SdTVs
GCF_023735795.1_ASM2373579v1_genomic.fna	29.13288194	SdTVs
GCF_023735155.1_ASM2373515v1_genomic.fna	29.32867476	SdTVs
GCF_023735155.1_ASM2373515v1_genomic.fna	29.32867476	SdTVs
GCF_023735155.1_ASM2373515v1_genomic.fna	29.32867476	SdTVs
GCF_024266305.1_ASM2426630v1_genomic.fna	29.32606656	SdTVs
GCF_024266305.1_ASM2426630v1_genomic.fna	29.32606656	SdTVs
GCF_024266305.1_ASM2426630v1_genomic.fna	29.32606656	SdTVs
GCF_024266305.1_ASM2426630v1_genomic.fna	29.32606656	SdTVs
GCF_024266305.1_ASM2426630v1_genomic.fna	29.32606656	SdTVs
GCF_024266305.1_ASM2426630v1_genomic.fna	29.32606656	SdTVs
GCF_024266305.1_ASM2426630v1_genomic.fna	29.32606656	SdTVs
GCF_024182025.1_ASM2418202v1_genomic.fna	29.57494475	SdTVs
GCF_024182025.1_ASM2418202v1_genomic.fna	29.57494475	SdTVs
GCF_023913595.1_ASM2391359v1_genomic.fna	32.91779002	SdTVs
GCF_023913595.1_ASM2391359v1_genomic.fna	32.91779002	SdTVs
GCF_023913595.1_ASM2391359v1_genomic.fna	32.91779002	SdTVs
GCF_023913595.1_ASM2391359v1_genomic.fna	32.91779002	SdTVs
GCF_024226435.1_ASM2422643v1_genomic.fna	32.66293688	SdTVs
GCF_024226435.1_ASM2422643v1_genomic.fna	32.66293688	SdTVs
GCF_024226435.1_ASM2422643v1_genomic.fna	32.66293688	SdTVs
GCF_024266565.1_ASM2426656v1_genomic.fna	30.66106622	SdTVs
GCF_024266565.1_ASM2426656v1_genomic.fna	30.66106622	SdTVs
GCF_024266565.1_ASM2426656v1_genomic.fna	30.66106622	SdTVs
GCF_023735375.1_ASM2373537v1_genomic.fna	29.4089808	SdTVs
GCF_023735375.1_ASM2373537v1_genomic.fna	29.4089808	SdTVs
GCF_023735815.1_ASM2373581v1_genomic.fna	28.97189394	SdTVs
GCF_023735815.1_ASM2373581v1_genomic.fna	28.97189394	SdTVs
GCF_023735815.1_ASM2373581v1_genomic.fna	28.97189394	SdTVs
GCF_023735815.1_ASM2373581v1_genomic.fna	28.97189394	SdTVs
GCF_023735815.1_ASM2373581v1_genomic.fna	28.97189394	SdTVs
GCF_023735815.1_ASM2373581v1_genomic.fna	28.97189394	SdTVs
GCF_023920045.1_ASM2392004v1_genomic.fna	32.56221198	SdTVs
GCF_023920045.1_ASM2392004v1_genomic.fna	32.56221198	SdTVs
GCF_023920045.1_ASM2392004v1_genomic.fna	32.56221198	SdTVs
GCF_023920045.1_ASM2392004v1_genomic.fna	32.56221198	SdTVs
GCF_023920045.1_ASM2392004v1_genomic.fna	32.56221198	SdTVs
GCF_024223795.1_ASM2422379v1_genomic.fna	32.54741078	SdTVs
GCF_023658205.1_ASM2365820v1_genomic.fna	32.74776052	SdTVs
GCF_023658205.1_ASM2365820v1_genomic.fna	32.74776052	SdTVs
GCF_023658205.1_ASM2365820v1_genomic.fna	32.74776052	SdTVs
GCF_023658205.1_ASM2365820v1_genomic.fna	32.74776052	SdTVs
GCF_023658205.1_ASM2365820v1_genomic.fna	32.74776052	SdTVs
GCF_023658205.1_ASM2365820v1_genomic.fna	32.74776052	SdTVs
GCF_024266365.1_ASM2426636v1_genomic.fna	31.2325532	SdTVs
GCF_024266365.1_ASM2426636v1_genomic.fna	31.2325532	SdTVs
GCF_024266365.1_ASM2426636v1_genomic.fna	31.2325532	SdTVs
GCF_024266365.1_ASM2426636v1_genomic.fna	31.2325532	SdTVs
GCF_024266365.1_ASM2426636v1_genomic.fna	31.2325532	SdTVs
GCF_023703895.1_ASM2370389v1_genomic.fna	32.48084351	SdTVs
GCF_023703895.1_ASM2370389v1_genomic.fna	32.48084351	SdTVs
GCF_023735735.1_ASM2373573v1_genomic.fna	29.05700361	SdTVs
GCF_023735735.1_ASM2373573v1_genomic.fna	29.05700361	SdTVs
GCF_023735735.1_ASM2373573v1_genomic.fna	29.05700361	SdTVs
GCF_023735735.1_ASM2373573v1_genomic.fna	29.05700361	SdTVs
GCF_023735735.1_ASM2373573v1_genomic.fna	29.05700361	SdTVs
GCF_023735735.1_ASM2373573v1_genomic.fna	29.05700361	SdTVs
GCF_023823085.1_ASM2382308v1_genomic.fna	29.02181918	SdTVs
GCF_023823085.1_ASM2382308v1_genomic.fna	29.02181918	SdTVs
GCF_023658265.1_ASM2365826v1_genomic.fna	29.58914504	SdTVs
GCF_023735875.1_ASM2373587v1_genomic.fna	29.11249708	SdTVs
GCF_023735875.1_ASM2373587v1_genomic.fna	29.11249708	SdTVs
GCF_023735875.1_ASM2373587v1_genomic.fna	29.11249708	SdTVs
GCF_023735875.1_ASM2373587v1_genomic.fna	29.11249708	SdTVs
GCF_023735875.1_ASM2373587v1_genomic.fna	29.11249708	SdTVs
GCF_023735875.1_ASM2373587v1_genomic.fna	29.11249708	SdTVs
GCF_023735195.1_ASM2373519v1_genomic.fna	29.22481578	SdTVs
GCF_024138795.1_ASM2413879v1_genomic.fna	32.3919091	SdTVs
GCF_023735935.1_ASM2373593v1_genomic.fna	29.05758207	SdTVs
GCF_023735935.1_ASM2373593v1_genomic.fna	29.05758207	SdTVs
GCF_023735935.1_ASM2373593v1_genomic.fna	29.05758207	SdTVs
GCF_023735935.1_ASM2373593v1_genomic.fna	29.05758207	SdTVs
GCF_023703975.1_ASM2370397v1_genomic.fna	32.85450324	SdTVs
GCF_023716525.1_ASM2371652v1_genomic.fna	29.08006544	SdTVs
GCF_024266185.1_ASM2426618v1_genomic.fna	29.97226102	SdTVs
GCF_023845475.1_ASM2384547v1_genomic.fna	26.2262156	SdTVs
GCF_023845475.1_ASM2384547v1_genomic.fna	26.2262156	SdTVs
GCF_023897035.1_ASM2389703v1_genomic.fna	30.23111383	SdTVs
GCF_023920065.1_ASM2392006v1_genomic.fna	32.82022226	SdTVs
GCF_023920065.1_ASM2392006v1_genomic.fna	32.82022226	SdTVs
GCF_023920065.1_ASM2392006v1_genomic.fna	32.82022226	SdTVs
GCF_023920065.1_ASM2392006v1_genomic.fna	32.82022226	SdTVs
GCF_023920065.1_ASM2392006v1_genomic.fna	32.82022226	SdTVs
GCF_024138935.1_ASM2413893v1_genomic.fna	27.66672644	SdTVs
GCF_024138935.1_ASM2413893v1_genomic.fna	27.66672644	SdTVs
GCF_023734795.1_ASM2373479v1_genomic.fna	29.58180339	SdTVs
GCF_023734795.1_ASM2373479v1_genomic.fna	29.58180339	SdTVs
GCF_023651955.1_ASM2365195v1_genomic.fna	25.24643615	SdTVs
GCF_024137945.1_ASM2413794v1_genomic.fna	30.11340497	SdTVs
GCF_023735295.1_ASM2373529v1_genomic.fna	29.4478901	SdTVs
GCF_023735295.1_ASM2373529v1_genomic.fna	29.4478901	SdTVs
GCF_023735295.1_ASM2373529v1_genomic.fna	29.4478901	SdTVs
GCF_024225435.1_ASM2422543v1_genomic.fna	31.46936352	SdTVs
GCF_024225435.1_ASM2422543v1_genomic.fna	31.46936352	SdTVs
GCF_024225435.1_ASM2422543v1_genomic.fna	31.46936352	SdTVs
GCF_023735855.1_ASM2373585v1_genomic.fna	29.06436005	SdTVs
GCF_023735855.1_ASM2373585v1_genomic.fna	29.06436005	SdTVs
GCF_023735855.1_ASM2373585v1_genomic.fna	29.06436005	SdTVs
GCF_023735855.1_ASM2373585v1_genomic.fna	29.06436005	SdTVs
GCF_023735855.1_ASM2373585v1_genomic.fna	29.06436005	SdTVs
GCF_023735855.1_ASM2373585v1_genomic.fna	29.06436005	SdTVs
GCF_023734935.1_ASM2373493v1_genomic.fna	29.03282754	SdTVs
GCF_023734935.1_ASM2373493v1_genomic.fna	29.03282754	SdTVs
GCF_023735715.1_ASM2373571v1_genomic.fna	29.06826706	SdTVs
GCF_023735715.1_ASM2373571v1_genomic.fna	29.06826706	SdTVs
GCF_023735715.1_ASM2373571v1_genomic.fna	29.06826706	SdTVs
GCF_023735715.1_ASM2373571v1_genomic.fna	29.06826706	SdTVs
GCF_023735715.1_ASM2373571v1_genomic.fna	29.06826706	SdTVs
GCF_023735715.1_ASM2373571v1_genomic.fna	29.06826706	SdTVs
GCF_023702165.1_ASM2370216v1_genomic.fna	29.88780376	SdTVs
GCF_023702165.1_ASM2370216v1_genomic.fna	29.88780376	SdTVs
GCF_023702165.1_ASM2370216v1_genomic.fna	29.88780376	SdTVs
GCF_023702165.1_ASM2370216v1_genomic.fna	29.88780376	SdTVs
GCF_023658325.1_ASM2365832v1_genomic.fna	29.15367197	SdTVs
GCF_023658325.1_ASM2365832v1_genomic.fna	29.15367197	SdTVs
GCF_023735895.1_ASM2373589v1_genomic.fna	29.14759513	SdTVs
GCF_023735895.1_ASM2373589v1_genomic.fna	29.14759513	SdTVs
GCF_023735895.1_ASM2373589v1_genomic.fna	29.14759513	SdTVs
GCF_023735895.1_ASM2373589v1_genomic.fna	29.14759513	SdTVs
GCF_023735895.1_ASM2373589v1_genomic.fna	29.14759513	SdTVs
GCF_024266405.1_ASM2426640v1_genomic.fna	31.11848953	SdTVs
GCF_024266405.1_ASM2426640v1_genomic.fna	31.11848953	SdTVs
GCF_024266405.1_ASM2426640v1_genomic.fna	31.11848953	SdTVs
GCF_024266405.1_ASM2426640v1_genomic.fna	31.11848953	SdTVs
GCF_024072235.1_ASM2407223v1_genomic.fna	28.24183311	SdTVs
GCF_024138835.1_ASM2413883v1_genomic.fna	32.39531014	SdTVs
GCF_024227055.1_ASM2422705v1_genomic.fna	32.89733779	SdTVs
GCF_024227055.1_ASM2422705v1_genomic.fna	32.89733779	SdTVs
GCF_024227055.1_ASM2422705v1_genomic.fna	32.89733779	SdTVs
GCF_023658385.1_ASM2365838v1_genomic.fna	29.06522438	SdTVs
GCF_024138815.1_ASM2413881v1_genomic.fna	32.32537253	SdTVs
GCF_023735615.1_ASM2373561v1_genomic.fna	29.02936826	SdTVs
GCF_023735615.1_ASM2373561v1_genomic.fna	29.02936826	SdTVs
GCF_023735615.1_ASM2373561v1_genomic.fna	29.02936826	SdTVs
GCF_023735615.1_ASM2373561v1_genomic.fna	29.02936826	SdTVs
GCF_023735615.1_ASM2373561v1_genomic.fna	29.02936826	SdTVs
GCF_023735615.1_ASM2373561v1_genomic.fna	29.02936826	SdTVs
GCF_023896095.1_ASM2389609v1_genomic.fna	31.25794688	SdTVs
GCF_023735355.1_ASM2373535v1_genomic.fna	29.44684498	SdTVs
GCF_023735355.1_ASM2373535v1_genomic.fna	29.44684498	SdTVs
GCF_023735775.1_ASM2373577v1_genomic.fna	29.02231064	SdTVs
GCF_023735775.1_ASM2373577v1_genomic.fna	29.02231064	SdTVs
GCF_023735775.1_ASM2373577v1_genomic.fna	29.02231064	SdTVs
GCF_023735775.1_ASM2373577v1_genomic.fna	29.02231064	SdTVs
GCF_024266145.1_ASM2426614v1_genomic.fna	29.98142638	SdTVs
GCF_023735515.1_ASM2373551v1_genomic.fna	28.99055105	SdTVs
GCF_023735515.1_ASM2373551v1_genomic.fna	28.99055105	SdTVs
GCF_023735515.1_ASM2373551v1_genomic.fna	28.99055105	SdTVs
GCF_023735515.1_ASM2373551v1_genomic.fna	28.99055105	SdTVs
GCF_023735515.1_ASM2373551v1_genomic.fna	28.99055105	SdTVs
GCF_023735515.1_ASM2373551v1_genomic.fna	28.99055105	SdTVs
GCF_023735695.1_ASM2373569v1_genomic.fna	29.12899179	SdTVs
GCF_023735695.1_ASM2373569v1_genomic.fna	29.12899179	SdTVs
GCF_023735695.1_ASM2373569v1_genomic.fna	29.12899179	SdTVs
GCF_023735695.1_ASM2373569v1_genomic.fna	29.12899179	SdTVs
GCF_023735695.1_ASM2373569v1_genomic.fna	29.12899179	SdTVs
GCF_023735695.1_ASM2373569v1_genomic.fna	29.12899179	SdTVs
GCF_023716485.1_ASM2371648v1_genomic.fna	31.36119332	SdTVs
GCF_023735975.1_ASM2373597v1_genomic.fna	29.08396705	SdTVs
GCF_023735975.1_ASM2373597v1_genomic.fna	29.08396705	SdTVs
GCF_023735975.1_ASM2373597v1_genomic.fna	29.08396705	SdTVs
GCF_023735975.1_ASM2373597v1_genomic.fna	29.08396705	SdTVs
GCF_024266445.1_ASM2426644v1_genomic.fna	29.28788218	SdTVs
GCF_024266445.1_ASM2426644v1_genomic.fna	29.28788218	SdTVs
GCF_024266445.1_ASM2426644v1_genomic.fna	29.28788218	SdTVs
GCF_024266445.1_ASM2426644v1_genomic.fna	29.28788218	SdTVs
GCF_024266445.1_ASM2426644v1_genomic.fna	29.28788218	SdTVs
GCF_023735335.1_ASM2373533v1_genomic.fna	29.81646636	SdTVs
GCF_023735335.1_ASM2373533v1_genomic.fna	29.81646636	SdTVs
GCF_023735315.1_ASM2373531v1_genomic.fna	29.31627954	SdTVs
GCF_023735315.1_ASM2373531v1_genomic.fna	29.31627954	SdTVs
GCF_024266425.1_ASM2426642v1_genomic.fna	29.9690016	SdTVs
GCF_024266425.1_ASM2426642v1_genomic.fna	29.9690016	SdTVs
GCF_024266425.1_ASM2426642v1_genomic.fna	29.9690016	SdTVs
GCF_024266425.1_ASM2426642v1_genomic.fna	29.9690016	SdTVs
GCF_024266425.1_ASM2426642v1_genomic.fna	29.9690016	SdTVs
GCF_024266425.1_ASM2426642v1_genomic.fna	29.9690016	SdTVs
GCF_024266205.1_ASM2426620v1_genomic.fna	30.04529922	SdTVs
GCF_023734995.1_ASM2373499v1_genomic.fna	29.08504926	SdTVs
GCF_023734995.1_ASM2373499v1_genomic.fna	29.08504926	SdTVs
GCF_023756145.1_ASM2375614v2_genomic.fna	27.98425328	SdTVs
GCF_023756145.1_ASM2375614v2_genomic.fna	27.98425328	SdTVs
GCF_023756145.1_ASM2375614v2_genomic.fna	27.98425328	SdTVs
GCF_023756145.1_ASM2375614v2_genomic.fna	27.98425328	SdTVs
GCF_023756145.1_ASM2375614v2_genomic.fna	27.98425328	SdTVs
GCF_023756145.1_ASM2375614v2_genomic.fna	27.98425328	SdTVs
GCF_023756145.1_ASM2375614v2_genomic.fna	27.98425328	SdTVs
GCF_023734815.1_ASM2373481v1_genomic.fna	29.33466112	SdTVs
GCF_023735475.1_ASM2373547v1_genomic.fna	29.08544913	SdTVs
GCF_023735475.1_ASM2373547v1_genomic.fna	29.08544913	SdTVs
GCF_023735475.1_ASM2373547v1_genomic.fna	29.08544913	SdTVs
GCF_023735475.1_ASM2373547v1_genomic.fna	29.08544913	SdTVs
GCF_023736015.1_ASM2373601v1_genomic.fna	29.01261118	SdTVs
GCF_023736015.1_ASM2373601v1_genomic.fna	29.01261118	SdTVs
GCF_023736015.1_ASM2373601v1_genomic.fna	29.01261118	SdTVs
GCF_023736015.1_ASM2373601v1_genomic.fna	29.01261118	SdTVs
GCF_024138975.1_ASM2413897v1_genomic.fna	32.61662002	SdTVs
GCF_024138975.1_ASM2413897v1_genomic.fna	32.61662002	SdTVs
GCF_024138975.1_ASM2413897v1_genomic.fna	32.61662002	SdTVs
GCF_023715985.1_ASM2371598v1_genomic.fna	32.90308682	SdTVs
GCF_023715985.1_ASM2371598v1_genomic.fna	32.90308682	SdTVs
GCF_023715985.1_ASM2371598v1_genomic.fna	32.90308682	SdTVs
GCF_023715985.1_ASM2371598v1_genomic.fna	32.90308682	SdTVs
GCF_023715985.1_ASM2371598v1_genomic.fna	32.90308682	SdTVs
GCF_023848535.1_ASM2384853v1_genomic.fna	29.8636574	SdTVs
GCF_024112395.2_ASM2411239v2_genomic.fna	25.2344828	SdTVs
GCF_023734975.1_ASM2373497v1_genomic.fna	29.09720959	SdTVs
GCF_023734975.1_ASM2373497v1_genomic.fna	29.09720959	SdTVs
GCF_023658145.1_ASM2365814v1_genomic.fna	32.74149544	SdTVs
GCF_023658145.1_ASM2365814v1_genomic.fna	32.74149544	SdTVs
GCF_023658145.1_ASM2365814v1_genomic.fna	32.74149544	SdTVs
GCF_023658145.1_ASM2365814v1_genomic.fna	32.74149544	SdTVs
GCF_023658145.1_ASM2365814v1_genomic.fna	32.74149544	SdTVs
GCF_024266345.1_ASM2426634v1_genomic.fna	29.87776478	SdTVs
GCF_024266345.1_ASM2426634v1_genomic.fna	29.87776478	SdTVs
GCF_024266345.1_ASM2426634v1_genomic.fna	29.87776478	SdTVs
GCF_023658165.1_ASM2365816v1_genomic.fna	32.50785154	SdTVs
GCF_023658165.1_ASM2365816v1_genomic.fna	32.50785154	SdTVs
GCF_023658165.1_ASM2365816v1_genomic.fna	32.50785154	SdTVs
GCF_023658165.1_ASM2365816v1_genomic.fna	32.50785154	SdTVs
GCF_023658165.1_ASM2365816v1_genomic.fna	32.50785154	SdTVs
GCF_023920605.1_ASM2392060v1_genomic.fna	28.18607176	SdTVs
GCF_023920605.1_ASM2392060v1_genomic.fna	28.18607176	SdTVs
GCF_023920605.1_ASM2392060v1_genomic.fna	28.18607176	SdTVs
GCF_023920605.1_ASM2392060v1_genomic.fna	28.18607176	SdTVs
GCF_023920605.1_ASM2392060v1_genomic.fna	28.18607176	SdTVs
GCF_023920605.1_ASM2392060v1_genomic.fna	28.18607176	SdTVs
GCF_024266225.1_ASM2426622v1_genomic.fna	30.88086714	SdTVs
GCF_024266225.1_ASM2426622v1_genomic.fna	30.88086714	SdTVs
GCF_024266225.1_ASM2426622v1_genomic.fna	30.88086714	SdTVs
GCF_024266225.1_ASM2426622v1_genomic.fna	30.88086714	SdTVs
GCF_024266785.1_ASM2426678v1_genomic.fna	29.98583199	SdTVs
GCF_024266785.1_ASM2426678v1_genomic.fna	29.98583199	SdTVs
GCF_023704015.1_ASM2370401v1_genomic.fna	32.84045623	SdTVs
GCF_023704015.1_ASM2370401v1_genomic.fna	32.84045623	SdTVs
GCF_023704015.1_ASM2370401v1_genomic.fna	32.84045623	SdTVs
GCF_023746725.1_ASM2374672v1_genomic.fna	29.96359032	SdTVs
GCF_023746725.1_ASM2374672v1_genomic.fna	29.96359032	SdTVs
GCF_023746725.1_ASM2374672v1_genomic.fna	29.96359032	SdTVs
GCF_023746725.1_ASM2374672v1_genomic.fna	29.96359032	SdTVs
GCF_023746725.1_ASM2374672v1_genomic.fna	29.96359032	SdTVs
GCF_024081805.1_ASM2408180v1_genomic.fna	32.57149036	SdTVs
GCF_024138915.1_ASM2413891v1_genomic.fna	29.325367	SdTVs
GCF_024138915.1_ASM2413891v1_genomic.fna	29.325367	SdTVs
GCF_024138915.1_ASM2413891v1_genomic.fna	29.325367	SdTVs
GCF_024138915.1_ASM2413891v1_genomic.fna	29.325367	SdTVs
GCF_024138915.1_ASM2413891v1_genomic.fna	29.325367	SdTVs
GCF_024138915.1_ASM2413891v1_genomic.fna	29.325367	SdTVs
GCF_024266385.1_ASM2426638v1_genomic.fna	29.88962625	SdTVs
GCF_024266385.1_ASM2426638v1_genomic.fna	29.88962625	SdTVs
GCF_023735915.1_ASM2373591v1_genomic.fna	29.06956404	SdTVs
GCF_023735915.1_ASM2373591v1_genomic.fna	29.06956404	SdTVs
GCF_023735915.1_ASM2373591v1_genomic.fna	29.06956404	SdTVs
GCF_023735915.1_ASM2373591v1_genomic.fna	29.06956404	SdTVs
GCF_024266505.1_ASM2426650v1_genomic.fna	30.90170889	SdTVs
GCF_024266505.1_ASM2426650v1_genomic.fna	30.90170889	SdTVs
GCF_024266505.1_ASM2426650v1_genomic.fna	30.90170889	SdTVs
GCF_024266505.1_ASM2426650v1_genomic.fna	30.90170889	SdTVs
GCF_023805415.1_ASM2380541v1_genomic.fna	29.72522215	SdTVs
GCF_023805415.1_ASM2380541v1_genomic.fna	29.72522215	SdTVs
GCF_023805415.1_ASM2380541v1_genomic.fna	29.72522215	SdTVs
GCF_024266125.1_ASM2426612v1_genomic.fna	30.16563557	SdTVs
GCF_024266125.1_ASM2426612v1_genomic.fna	30.16563557	SdTVs
GCF_023734895.1_ASM2373489v1_genomic.fna	29.42810843	SdTVs
GCF_023734895.1_ASM2373489v1_genomic.fna	29.42810843	SdTVs
GCF_023735835.1_ASM2373583v1_genomic.fna	29.04011713	SdTVs
GCF_023735835.1_ASM2373583v1_genomic.fna	29.04011713	SdTVs
GCF_023735835.1_ASM2373583v1_genomic.fna	29.04011713	SdTVs
GCF_023735835.1_ASM2373583v1_genomic.fna	29.04011713	SdTVs
GCF_023735835.1_ASM2373583v1_genomic.fna	29.04011713	SdTVs
GCF_024226755.1_ASM2422675v1_genomic.fna	31.82548246	SdTVs
GCF_023824295.1_ASM2382429v1_genomic.fna	36.49801987	SdTVs
GCF_023824295.1_ASM2382429v1_genomic.fna	36.49801987	SdTVs
GCF_023824295.1_ASM2382429v1_genomic.fna	36.49801987	SdTVs
GCF_023824295.1_ASM2382429v1_genomic.fna	36.49801987	SdTVs
GCF_023734875.1_ASM2373487v1_genomic.fna	29.56780314	SdTVs
GCF_023734875.1_ASM2373487v1_genomic.fna	29.56780314	SdTVs
GCF_023735755.1_ASM2373575v1_genomic.fna	29.09946	SdTVs
GCF_023735755.1_ASM2373575v1_genomic.fna	29.09946	SdTVs
GCF_023735755.1_ASM2373575v1_genomic.fna	29.09946	SdTVs
GCF_023735755.1_ASM2373575v1_genomic.fna	29.09946	SdTVs
GCF_023735755.1_ASM2373575v1_genomic.fna	29.09946	SdTVs
GCF_023715965.1_ASM2371596v1_genomic.fna	32.71293581	SdTVs
GCF_023715965.1_ASM2371596v1_genomic.fna	32.71293581	SdTVs
GCF_023715965.1_ASM2371596v1_genomic.fna	32.71293581	SdTVs
GCF_023715965.1_ASM2371596v1_genomic.fna	32.71293581	SdTVs
GCF_023734835.1_ASM2373483v1_genomic.fna	29.65247544	SdTVs
GCF_023734835.1_ASM2373483v1_genomic.fna	29.65247544	SdTVs
GCF_024181045.1_ASM2418104v1_genomic.fna	27.52708977	SdTVs
GCF_023735235.1_ASM2373523v1_genomic.fna	29.17972022	SdTVs
GCF_023735235.1_ASM2373523v1_genomic.fna	29.17972022	SdTVs
GCF_023658425.1_ASM2365842v1_genomic.fna	29.21194323	SdTVs
