host	value	type
GCF_024748815.1_ASM2474881v1_genomic.fna	0.885135	SdTVs
GCF_024917655.1_ASM2491765v1_genomic.fna	0.938868	SdTVs
GCF_024917655.1_ASM2491765v1_genomic.fna	0.938868	SdTVs
GCF_024917655.1_ASM2491765v1_genomic.fna	0.938868	SdTVs
GCF_024917655.1_ASM2491765v1_genomic.fna	0.938868	SdTVs
GCF_024917655.1_ASM2491765v1_genomic.fna	0.938868	SdTVs
GCF_024750575.1_ASM2475057v1_genomic.fna	0.941392	SdTVs
GCF_024750575.1_ASM2475057v1_genomic.fna	0.941392	SdTVs
GCF_024750575.1_ASM2475057v1_genomic.fna	0.941392	SdTVs
GCF_024917955.1_ASM2491795v1_genomic.fna	0.951958	SdTVs
GCF_024917335.1_ASM2491733v1_genomic.fna	0.956892	SdTVs
GCF_024917335.1_ASM2491733v1_genomic.fna	0.956892	SdTVs
GCF_024917335.1_ASM2491733v1_genomic.fna	0.956892	SdTVs
GCF_024917335.1_ASM2491733v1_genomic.fna	0.956892	SdTVs
GCF_025369895.1_ASM2536989v1_genomic.fna	0.94324	SdTVs
GCF_025398875.1_ASM2539887v1_genomic.fna	0.926714	SdTVs
GCF_025398395.2_ASM2539839v2_genomic.fna	0.93339	SdTVs
GCF_025398395.2_ASM2539839v2_genomic.fna	0.93339	SdTVs
GCF_025398395.2_ASM2539839v2_genomic.fna	0.93339	SdTVs
GCF_025200675.1_ASM2520067v1_genomic.fna	0.932136	SdTVs
GCF_025200675.1_ASM2520067v1_genomic.fna	0.932136	SdTVs
GCF_024800305.1_ASM2480030v1_genomic.fna	0.982998	SdTVs
GCF_024800305.1_ASM2480030v1_genomic.fna	0.982998	SdTVs
GCF_024800305.1_ASM2480030v1_genomic.fna	0.982998	SdTVs
GCF_024800305.1_ASM2480030v1_genomic.fna	0.982998	SdTVs
GCF_024800305.1_ASM2480030v1_genomic.fna	0.982998	SdTVs
GCF_024800305.1_ASM2480030v1_genomic.fna	0.982998	SdTVs
GCF_025311535.1_ASM2531153v1_genomic.fna	0.946527	SdTVs
GCF_025311535.1_ASM2531153v1_genomic.fna	0.946527	SdTVs
GCF_025311535.1_ASM2531153v1_genomic.fna	0.946527	SdTVs
GCF_025311535.1_ASM2531153v1_genomic.fna	0.946527	SdTVs
GCF_025311535.1_ASM2531153v1_genomic.fna	0.946527	SdTVs
GCF_025311535.1_ASM2531153v1_genomic.fna	0.946527	SdTVs
GCF_025311535.1_ASM2531153v1_genomic.fna	0.946527	SdTVs
GCF_025252345.1_ASM2525234v1_genomic.fna	0.956908	SdTVs
GCF_025252345.1_ASM2525234v1_genomic.fna	0.956908	SdTVs
GCF_025252345.1_ASM2525234v1_genomic.fna	0.956908	SdTVs
GCF_025252345.1_ASM2525234v1_genomic.fna	0.956908	SdTVs
GCF_025252345.1_ASM2525234v1_genomic.fna	0.956908	SdTVs
GCF_025369975.1_ASM2536997v1_genomic.fna	0.943102	SdTVs
GCF_025369975.1_ASM2536997v1_genomic.fna	0.943102	SdTVs
GCF_025369975.1_ASM2536997v1_genomic.fna	0.943102	SdTVs
GCF_025369975.1_ASM2536997v1_genomic.fna	0.943102	SdTVs
GCF_024749105.1_ASM2474910v1_genomic.fna	0.882935	SdTVs
GCF_024749105.1_ASM2474910v1_genomic.fna	0.882935	SdTVs
GCF_024918415.1_ASM2491841v1_genomic.fna	0.954348	SdTVs
GCF_024918415.1_ASM2491841v1_genomic.fna	0.954348	SdTVs
GCF_024918415.1_ASM2491841v1_genomic.fna	0.954348	SdTVs
GCF_024918415.1_ASM2491841v1_genomic.fna	0.954348	SdTVs
GCF_024918415.1_ASM2491841v1_genomic.fna	0.954348	SdTVs
GCF_024918415.1_ASM2491841v1_genomic.fna	0.954348	SdTVs
GCF_024972795.1_ASM2497279v1_genomic.fna	0.87883	SdTVs
GCF_024918255.1_ASM2491825v1_genomic.fna	0.950008	SdTVs
GCF_024918255.1_ASM2491825v1_genomic.fna	0.950008	SdTVs
GCF_024918255.1_ASM2491825v1_genomic.fna	0.950008	SdTVs
GCF_024749125.1_ASM2474912v1_genomic.fna	0.896213	SdTVs
GCF_024749125.1_ASM2474912v1_genomic.fna	0.896213	SdTVs
GCF_024748695.1_ASM2474869v1_genomic.fna	0.910962	SdTVs
GCF_024748695.1_ASM2474869v1_genomic.fna	0.910962	SdTVs
GCF_024748695.1_ASM2474869v1_genomic.fna	0.910962	SdTVs
GCF_024748695.1_ASM2474869v1_genomic.fna	0.910962	SdTVs
GCF_024917555.1_ASM2491755v1_genomic.fna	0.943821	SdTVs
GCF_024917555.1_ASM2491755v1_genomic.fna	0.943821	SdTVs
GCF_024917555.1_ASM2491755v1_genomic.fna	0.943821	SdTVs
GCF_024917815.1_ASM2491781v1_genomic.fna	0.933865	SdTVs
GCF_025232695.1_ASM2523269v1_genomic.fna	0.937382	SdTVs
GCF_025244805.1_ASM2524480v1_genomic.fna	0.937505	SdTVs
GCF_025244805.1_ASM2524480v1_genomic.fna	0.937505	SdTVs
GCF_025244805.1_ASM2524480v1_genomic.fna	0.937505	SdTVs
GCF_025244805.1_ASM2524480v1_genomic.fna	0.937505	SdTVs
GCF_025311235.1_ASM2531123v1_genomic.fna	0.944859	SdTVs
GCF_025311235.1_ASM2531123v1_genomic.fna	0.944859	SdTVs
GCF_025311235.1_ASM2531123v1_genomic.fna	0.944859	SdTVs
GCF_025311235.1_ASM2531123v1_genomic.fna	0.944859	SdTVs
GCF_025311235.1_ASM2531123v1_genomic.fna	0.944859	SdTVs
GCF_025311235.1_ASM2531123v1_genomic.fna	0.944859	SdTVs
GCF_024918175.1_ASM2491817v1_genomic.fna	0.936216	SdTVs
GCF_025398095.1_ASM2539809v1_genomic.fna	0.937854	SdTVs
GCF_024970535.1_ASM2497053v1_genomic.fna	0.939064	SdTVs
GCF_024970535.1_ASM2497053v1_genomic.fna	0.939064	SdTVs
GCF_025200555.1_ASM2520055v1_genomic.fna	0.937551	SdTVs
GCF_025159055.2_ASM2515905v2_genomic.fna	0.933188	SdTVs
GCF_025159055.2_ASM2515905v2_genomic.fna	0.933188	SdTVs
GCF_025311295.1_ASM2531129v1_genomic.fna	0.945738	SdTVs
GCF_025311295.1_ASM2531129v1_genomic.fna	0.945738	SdTVs
GCF_025311295.1_ASM2531129v1_genomic.fna	0.945738	SdTVs
GCF_025311295.1_ASM2531129v1_genomic.fna	0.945738	SdTVs
GCF_025263645.1_ASM2526364v1_genomic.fna	0.922465	SdTVs
GCF_025263645.1_ASM2526364v1_genomic.fna	0.922465	SdTVs
GCF_025263645.1_ASM2526364v1_genomic.fna	0.922465	SdTVs
GCF_025263645.1_ASM2526364v1_genomic.fna	0.922465	SdTVs
GCF_025263645.1_ASM2526364v1_genomic.fna	0.922465	SdTVs
GCF_025259345.1_ASM2525934v1_genomic.fna	0.93635	SdTVs
GCF_025259345.1_ASM2525934v1_genomic.fna	0.93635	SdTVs
GCF_025259345.1_ASM2525934v1_genomic.fna	0.93635	SdTVs
GCF_025259345.1_ASM2525934v1_genomic.fna	0.93635	SdTVs
GCF_025259345.1_ASM2525934v1_genomic.fna	0.93635	SdTVs
GCF_025369855.1_ASM2536985v1_genomic.fna	0.963236	SdTVs
GCF_025369855.1_ASM2536985v1_genomic.fna	0.963236	SdTVs
GCF_025369855.1_ASM2536985v1_genomic.fna	0.963236	SdTVs
GCF_025232475.1_ASM2523247v1_genomic.fna	0.940365	SdTVs
GCF_025232475.1_ASM2523247v1_genomic.fna	0.940365	SdTVs
GCF_025232475.1_ASM2523247v1_genomic.fna	0.940365	SdTVs
GCF_025232475.1_ASM2523247v1_genomic.fna	0.940365	SdTVs
GCF_025398715.1_ASM2539871v1_genomic.fna	0.945307	SdTVs
GCF_025398715.1_ASM2539871v1_genomic.fna	0.945307	SdTVs
GCF_025118455.1_ASM2511845v1_genomic.fna	0.940803	SdTVs
GCF_025118455.1_ASM2511845v1_genomic.fna	0.940803	SdTVs
GCF_024918115.1_ASM2491811v1_genomic.fna	0.93349	SdTVs
GCF_024748675.1_ASM2474867v1_genomic.fna	0.884556	SdTVs
GCF_024748635.1_ASM2474863v1_genomic.fna	0.924176	SdTVs
GCF_024748635.1_ASM2474863v1_genomic.fna	0.924176	SdTVs
GCF_024749345.1_ASM2474934v1_genomic.fna	0.906862	SdTVs
GCF_024749345.1_ASM2474934v1_genomic.fna	0.906862	SdTVs
GCF_024918815.1_ASM2491881v1_genomic.fna	0.938644	SdTVs
GCF_025254305.1_ASM2525430v1_genomic.fna	0.94025	SdTVs
GCF_025345525.1_ASM2534552v1_genomic.fna	0.930526	SdTVs
GCF_025345525.1_ASM2534552v1_genomic.fna	0.930526	SdTVs
GCF_025345525.1_ASM2534552v1_genomic.fna	0.930526	SdTVs
GCF_025399095.1_ASM2539909v1_genomic.fna	0.970816	SdTVs
GCF_025399095.1_ASM2539909v1_genomic.fna	0.970816	SdTVs
GCF_025399095.1_ASM2539909v1_genomic.fna	0.970816	SdTVs
GCF_025399095.1_ASM2539909v1_genomic.fna	0.970816	SdTVs
GCF_025399095.1_ASM2539909v1_genomic.fna	0.970816	SdTVs
GCF_025399095.1_ASM2539909v1_genomic.fna	0.970816	SdTVs
GCF_025399095.1_ASM2539909v1_genomic.fna	0.970816	SdTVs
GCF_025399095.1_ASM2539909v1_genomic.fna	0.970816	SdTVs
GCF_025399095.1_ASM2539909v1_genomic.fna	0.970816	SdTVs
GCF_024918855.1_ASM2491885v1_genomic.fna	0.946845	SdTVs
GCF_024918855.1_ASM2491885v1_genomic.fna	0.946845	SdTVs
GCF_024918855.1_ASM2491885v1_genomic.fna	0.946845	SdTVs
GCF_024918855.1_ASM2491885v1_genomic.fna	0.946845	SdTVs
GCF_024918855.1_ASM2491885v1_genomic.fna	0.946845	SdTVs
GCF_024748895.1_ASM2474889v1_genomic.fna	0.883659	SdTVs
GCF_025244625.1_ASM2524462v1_genomic.fna	0.936053	SdTVs
GCF_025244625.1_ASM2524462v1_genomic.fna	0.936053	SdTVs
GCF_024917995.1_ASM2491799v1_genomic.fna	0.938233	SdTVs
GCF_024917995.1_ASM2491799v1_genomic.fna	0.938233	SdTVs
GCF_024917595.1_ASM2491759v1_genomic.fna	0.936508	SdTVs
GCF_024917595.1_ASM2491759v1_genomic.fna	0.936508	SdTVs
GCF_024917595.1_ASM2491759v1_genomic.fna	0.936508	SdTVs
GCF_025369695.1_ASM2536969v1_genomic.fna	0.949209	SdTVs
GCF_024917795.1_ASM2491779v1_genomic.fna	0.937637	SdTVs
GCF_024917795.1_ASM2491779v1_genomic.fna	0.937637	SdTVs
GCF_024917795.1_ASM2491779v1_genomic.fna	0.937637	SdTVs
GCF_024749205.1_ASM2474920v1_genomic.fna	0.885731	SdTVs
GCF_025266795.1_ASM2526679v1_genomic.fna	0.93863	SdTVs
GCF_025266795.1_ASM2526679v1_genomic.fna	0.93863	SdTVs
GCF_024803465.1_ASM2480346v1_genomic.fna	0.97332	SdTVs
GCF_024803465.1_ASM2480346v1_genomic.fna	0.97332	SdTVs
GCF_024803465.1_ASM2480346v1_genomic.fna	0.97332	SdTVs
GCF_024803465.1_ASM2480346v1_genomic.fna	0.97332	SdTVs
GCF_024803465.1_ASM2480346v1_genomic.fna	0.97332	SdTVs
GCF_025369875.1_ASM2536987v1_genomic.fna	0.945625	SdTVs
GCF_025369875.1_ASM2536987v1_genomic.fna	0.945625	SdTVs
GCF_025369875.1_ASM2536987v1_genomic.fna	0.945625	SdTVs
GCF_025118435.1_ASM2511843v1_genomic.fna	0.940909	SdTVs
GCF_025118435.1_ASM2511843v1_genomic.fna	0.940909	SdTVs
GCF_024799805.1_ASM2479980v1_genomic.fna	0.918349	SdTVs
GCF_025021485.1_ASM2502148v1_genomic.fna	0.92054	SdTVs
GCF_024918915.1_ASM2491891v1_genomic.fna	0.959823	SdTVs
GCF_024918915.1_ASM2491891v1_genomic.fna	0.959823	SdTVs
GCF_024918915.1_ASM2491891v1_genomic.fna	0.959823	SdTVs
GCF_024918915.1_ASM2491891v1_genomic.fna	0.959823	SdTVs
GCF_024918915.1_ASM2491891v1_genomic.fna	0.959823	SdTVs
GCF_025398695.1_ASM2539869v1_genomic.fna	0.936602	SdTVs
GCF_025398695.1_ASM2539869v1_genomic.fna	0.936602	SdTVs
GCF_024917475.1_ASM2491747v1_genomic.fna	0.931344	SdTVs
GCF_024917475.1_ASM2491747v1_genomic.fna	0.931344	SdTVs
GCF_025369795.1_ASM2536979v1_genomic.fna	0.941243	SdTVs
GCF_025369795.1_ASM2536979v1_genomic.fna	0.941243	SdTVs
GCF_025369795.1_ASM2536979v1_genomic.fna	0.941243	SdTVs
GCF_024750555.1_ASM2475055v1_genomic.fna	0.952572	SdTVs
GCF_024750555.1_ASM2475055v1_genomic.fna	0.952572	SdTVs
GCF_025397975.1_ASM2539797v1_genomic.fna	0.952596	SdTVs
GCF_025397975.1_ASM2539797v1_genomic.fna	0.952596	SdTVs
GCF_025397975.1_ASM2539797v1_genomic.fna	0.952596	SdTVs
GCF_025397975.1_ASM2539797v1_genomic.fna	0.952596	SdTVs
GCF_025399055.1_ASM2539905v1_genomic.fna	0.93751	SdTVs
GCF_025399055.1_ASM2539905v1_genomic.fna	0.93751	SdTVs
GCF_025399055.1_ASM2539905v1_genomic.fna	0.93751	SdTVs
GCF_025244785.1_ASM2524478v1_genomic.fna	0.853554	SdTVs
GCF_025398355.1_ASM2539835v1_genomic.fna	0.935236	SdTVs
GCF_025398355.1_ASM2539835v1_genomic.fna	0.935236	SdTVs
GCF_025152765.1_ASM2515276v1_genomic.fna	0.956976	SdTVs
GCF_025152765.1_ASM2515276v1_genomic.fna	0.956976	SdTVs
GCF_025152765.1_ASM2515276v1_genomic.fna	0.956976	SdTVs
GCF_025152765.1_ASM2515276v1_genomic.fna	0.956976	SdTVs
GCF_025311595.1_ASM2531159v1_genomic.fna	0.94412	SdTVs
GCF_025311595.1_ASM2531159v1_genomic.fna	0.94412	SdTVs
GCF_025311595.1_ASM2531159v1_genomic.fna	0.94412	SdTVs
GCF_025311595.1_ASM2531159v1_genomic.fna	0.94412	SdTVs
GCF_025311595.1_ASM2531159v1_genomic.fna	0.94412	SdTVs
GCF_025311595.1_ASM2531159v1_genomic.fna	0.94412	SdTVs
GCF_025200615.1_ASM2520061v1_genomic.fna	0.960838	SdTVs
GCF_025259525.1_ASM2525952v1_genomic.fna	0.941956	SdTVs
GCF_025259525.1_ASM2525952v1_genomic.fna	0.941956	SdTVs
GCF_025259525.1_ASM2525952v1_genomic.fna	0.941956	SdTVs
GCF_025259525.1_ASM2525952v1_genomic.fna	0.941956	SdTVs
GCF_025259525.1_ASM2525952v1_genomic.fna	0.941956	SdTVs
GCF_025200595.1_ASM2520059v1_genomic.fna	0.917125	SdTVs
GCF_024917535.1_ASM2491753v1_genomic.fna	0.939527	SdTVs
GCF_024917535.1_ASM2491753v1_genomic.fna	0.939527	SdTVs
GCF_024917535.1_ASM2491753v1_genomic.fna	0.939527	SdTVs
GCF_024917535.1_ASM2491753v1_genomic.fna	0.939527	SdTVs
GCF_024917535.1_ASM2491753v1_genomic.fna	0.939527	SdTVs
GCF_024917535.1_ASM2491753v1_genomic.fna	0.939527	SdTVs
GCF_024917535.1_ASM2491753v1_genomic.fna	0.939527	SdTVs
GCF_025259665.1_ASM2525966v1_genomic.fna	0.932959	SdTVs
GCF_025259665.1_ASM2525966v1_genomic.fna	0.932959	SdTVs
GCF_024917755.1_ASM2491775v1_genomic.fna	0.951272	SdTVs
GCF_024917755.1_ASM2491775v1_genomic.fna	0.951272	SdTVs
GCF_024917755.1_ASM2491775v1_genomic.fna	0.951272	SdTVs
GCF_024917755.1_ASM2491775v1_genomic.fna	0.951272	SdTVs
GCF_024917375.1_ASM2491737v1_genomic.fna	0.927003	SdTVs
GCF_024917375.1_ASM2491737v1_genomic.fna	0.927003	SdTVs
GCF_025311555.1_ASM2531155v1_genomic.fna	0.946817	SdTVs
GCF_025311555.1_ASM2531155v1_genomic.fna	0.946817	SdTVs
GCF_025311555.1_ASM2531155v1_genomic.fna	0.946817	SdTVs
GCF_025311555.1_ASM2531155v1_genomic.fna	0.946817	SdTVs
GCF_025311555.1_ASM2531155v1_genomic.fna	0.946817	SdTVs
GCF_025311555.1_ASM2531155v1_genomic.fna	0.946817	SdTVs
GCF_025311555.1_ASM2531155v1_genomic.fna	0.946817	SdTVs
GCF_025311435.1_ASM2531143v1_genomic.fna	0.935673	SdTVs
GCF_025311435.1_ASM2531143v1_genomic.fna	0.935673	SdTVs
GCF_025311435.1_ASM2531143v1_genomic.fna	0.935673	SdTVs
GCF_025311435.1_ASM2531143v1_genomic.fna	0.935673	SdTVs
GCF_025369915.1_ASM2536991v1_genomic.fna	0.942374	SdTVs
GCF_025369915.1_ASM2536991v1_genomic.fna	0.942374	SdTVs
GCF_025369915.1_ASM2536991v1_genomic.fna	0.942374	SdTVs
GCF_025369915.1_ASM2536991v1_genomic.fna	0.942374	SdTVs
GCF_025254465.1_ASM2525446v1_genomic.fna	0.938054	SdTVs
GCF_024917875.1_ASM2491787v1_genomic.fna	0.93555	SdTVs
GCF_024917875.1_ASM2491787v1_genomic.fna	0.93555	SdTVs
GCF_024917875.1_ASM2491787v1_genomic.fna	0.93555	SdTVs
GCF_025259065.1_ASM2525906v1_genomic.fna	0.935521	SdTVs
GCF_025399075.1_ASM2539907v1_genomic.fna	0.938611	SdTVs
GCF_025399075.1_ASM2539907v1_genomic.fna	0.938611	SdTVs
GCF_025399075.1_ASM2539907v1_genomic.fna	0.938611	SdTVs
GCF_025399035.1_ASM2539903v1_genomic.fna	0.960928	SdTVs
GCF_025399035.1_ASM2539903v1_genomic.fna	0.960928	SdTVs
GCF_025399035.1_ASM2539903v1_genomic.fna	0.960928	SdTVs
GCF_025399035.1_ASM2539903v1_genomic.fna	0.960928	SdTVs
GCF_025399035.1_ASM2539903v1_genomic.fna	0.960928	SdTVs
GCF_025399035.1_ASM2539903v1_genomic.fna	0.960928	SdTVs
GCF_024917355.1_ASM2491735v1_genomic.fna	0.944978	SdTVs
GCF_024917895.1_ASM2491789v1_genomic.fna	0.945518	SdTVs
GCF_024917895.1_ASM2491789v1_genomic.fna	0.945518	SdTVs
GCF_024917895.1_ASM2491789v1_genomic.fna	0.945518	SdTVs
GCF_024917515.1_ASM2491751v1_genomic.fna	0.947428	SdTVs
GCF_024917515.1_ASM2491751v1_genomic.fna	0.947428	SdTVs
GCF_024917515.1_ASM2491751v1_genomic.fna	0.947428	SdTVs
GCF_024918235.1_ASM2491823v1_genomic.fna	0.9571	SdTVs
GCF_024918235.1_ASM2491823v1_genomic.fna	0.9571	SdTVs
GCF_024918235.1_ASM2491823v1_genomic.fna	0.9571	SdTVs
GCF_025133195.1_ASM2513319v1_genomic.fna	0.883422	SdTVs
GCF_025133195.1_ASM2513319v1_genomic.fna	0.883422	SdTVs
GCF_024917415.1_ASM2491741v1_genomic.fna	0.93957	SdTVs
GCF_024917415.1_ASM2491741v1_genomic.fna	0.93957	SdTVs
GCF_024917415.1_ASM2491741v1_genomic.fna	0.93957	SdTVs
GCF_024918295.1_ASM2491829v1_genomic.fna	0.941484	SdTVs
GCF_024918295.1_ASM2491829v1_genomic.fna	0.941484	SdTVs
GCF_024917975.1_ASM2491797v1_genomic.fna	0.953878	SdTVs
GCF_024917975.1_ASM2491797v1_genomic.fna	0.953878	SdTVs
GCF_024917975.1_ASM2491797v1_genomic.fna	0.953878	SdTVs
GCF_025258925.1_ASM2525892v1_genomic.fna	0.866327	SdTVs
GCF_024918435.1_ASM2491843v1_genomic.fna	0.930758	SdTVs
GCF_024918135.1_ASM2491813v1_genomic.fna	0.946448	SdTVs
GCF_024918135.1_ASM2491813v1_genomic.fna	0.946448	SdTVs
GCF_024918135.1_ASM2491813v1_genomic.fna	0.946448	SdTVs
GCF_024918135.1_ASM2491813v1_genomic.fna	0.946448	SdTVs
GCF_024918135.1_ASM2491813v1_genomic.fna	0.946448	SdTVs
GCF_024917295.1_ASM2491729v1_genomic.fna	0.926024	SdTVs
GCF_024762135.1_ASM2476213v1_genomic.fna	0.971131	SdTVs
GCF_024762135.1_ASM2476213v1_genomic.fna	0.971131	SdTVs
GCF_024762135.1_ASM2476213v1_genomic.fna	0.971131	SdTVs
GCF_024762135.1_ASM2476213v1_genomic.fna	0.971131	SdTVs
GCF_024749365.1_ASM2474936v1_genomic.fna	0.895358	SdTVs
GCF_025398755.1_ASM2539875v1_genomic.fna	0.970106	SdTVs
GCF_025398755.1_ASM2539875v1_genomic.fna	0.970106	SdTVs
GCF_024917635.1_ASM2491763v1_genomic.fna	0.94691	SdTVs
GCF_024917635.1_ASM2491763v1_genomic.fna	0.94691	SdTVs
GCF_024917635.1_ASM2491763v1_genomic.fna	0.94691	SdTVs
GCF_025263625.1_ASM2526362v1_genomic.fna	0.925043	SdTVs
GCF_025263625.1_ASM2526362v1_genomic.fna	0.925043	SdTVs
GCF_025263625.1_ASM2526362v1_genomic.fna	0.925043	SdTVs
GCF_024918775.1_ASM2491877v1_genomic.fna	0.961939	SdTVs
GCF_024918395.1_ASM2491839v1_genomic.fna	0.938934	SdTVs
GCF_024918395.1_ASM2491839v1_genomic.fna	0.938934	SdTVs
GCF_024918395.1_ASM2491839v1_genomic.fna	0.938934	SdTVs
GCF_024918835.1_ASM2491883v1_genomic.fna	0.942799	SdTVs
GCF_024918835.1_ASM2491883v1_genomic.fna	0.942799	SdTVs
GCF_024918835.1_ASM2491883v1_genomic.fna	0.942799	SdTVs
GCF_024918835.1_ASM2491883v1_genomic.fna	0.942799	SdTVs
GCF_024917155.1_ASM2491715v1_genomic.fna	0.946907	SdTVs
GCF_024917155.1_ASM2491715v1_genomic.fna	0.946907	SdTVs
GCF_024917155.1_ASM2491715v1_genomic.fna	0.946907	SdTVs
GCF_024917155.1_ASM2491715v1_genomic.fna	0.946907	SdTVs
GCF_025252425.1_ASM2525242v1_genomic.fna	0.965009	SdTVs
GCF_025252425.1_ASM2525242v1_genomic.fna	0.965009	SdTVs
GCF_025252425.1_ASM2525242v1_genomic.fna	0.965009	SdTVs
GCF_025252425.1_ASM2525242v1_genomic.fna	0.965009	SdTVs
GCF_025200635.1_ASM2520063v1_genomic.fna	0.948996	SdTVs
GCF_025200635.1_ASM2520063v1_genomic.fna	0.948996	SdTVs
GCF_025200635.1_ASM2520063v1_genomic.fna	0.948996	SdTVs
GCF_025200635.1_ASM2520063v1_genomic.fna	0.948996	SdTVs
GCF_025200635.1_ASM2520063v1_genomic.fna	0.948996	SdTVs
GCF_025163535.1_ASM2516353v1_genomic.fna	0.884496	SdTVs
GCF_025163535.1_ASM2516353v1_genomic.fna	0.884496	SdTVs
GCF_024981055.1_ASM2498105v1_genomic.fna	0.891208	SdTVs
GCF_025264285.1_ASM2526428v1_genomic.fna	0.931584	SdTVs
GCF_025264285.1_ASM2526428v1_genomic.fna	0.931584	SdTVs
GCF_024803605.1_ASM2480360v1_genomic.fna	0.85893	SdTVs
GCF_024918895.1_ASM2491889v1_genomic.fna	0.951406	SdTVs
GCF_024918895.1_ASM2491889v1_genomic.fna	0.951406	SdTVs
GCF_024918895.1_ASM2491889v1_genomic.fna	0.951406	SdTVs
GCF_024918895.1_ASM2491889v1_genomic.fna	0.951406	SdTVs
GCF_024918275.1_ASM2491827v1_genomic.fna	0.938169	SdTVs
GCF_024918275.1_ASM2491827v1_genomic.fna	0.938169	SdTVs
GCF_024918275.1_ASM2491827v1_genomic.fna	0.938169	SdTVs
GCF_025920085.1_ASM2592008v1_genomic.fna	0.951355	SdTVs
GCF_025920085.1_ASM2592008v1_genomic.fna	0.951355	SdTVs
GCF_025920085.1_ASM2592008v1_genomic.fna	0.951355	SdTVs
GCF_025723085.1_ASM2572308v1_genomic.fna	0.925809	SdTVs
GCF_025723085.1_ASM2572308v1_genomic.fna	0.925809	SdTVs
GCF_025946845.1_ASM2594684v1_genomic.fna	0.963106	SdTVs
GCF_025946845.1_ASM2594684v1_genomic.fna	0.963106	SdTVs
GCF_025946845.1_ASM2594684v1_genomic.fna	0.963106	SdTVs
GCF_025884215.1_ASM2588421v1_genomic.fna	0.942519	SdTVs
GCF_025884215.1_ASM2588421v1_genomic.fna	0.942519	SdTVs
GCF_025884215.1_ASM2588421v1_genomic.fna	0.942519	SdTVs
GCF_025853855.1_ASM2585385v1_genomic.fna	0.892173	SdTVs
GCF_025808315.1_ASM2580831v1_genomic.fna	0.940787	SdTVs
GCF_025583585.2_ASM2558358v2_genomic.fna	0.936433	SdTVs
GCF_025583585.2_ASM2558358v2_genomic.fna	0.936433	SdTVs
GCF_025583585.2_ASM2558358v2_genomic.fna	0.936433	SdTVs
GCF_025583585.2_ASM2558358v2_genomic.fna	0.936433	SdTVs
GCF_025808255.1_ASM2580825v1_genomic.fna	0.940451	SdTVs
GCF_025426275.1_ASM2542627v1_genomic.fna	0.952396	SdTVs
GCF_025426275.1_ASM2542627v1_genomic.fna	0.952396	SdTVs
GCF_025426275.1_ASM2542627v1_genomic.fna	0.952396	SdTVs
GCF_025426275.1_ASM2542627v1_genomic.fna	0.952396	SdTVs
GCF_025917765.1_ASM2591776v1_genomic.fna	0.935029	SdTVs
GCF_025399135.1_ASM2539913v1_genomic.fna	0.978676	SdTVs
GCF_025399135.1_ASM2539913v1_genomic.fna	0.978676	SdTVs
GCF_025399135.1_ASM2539913v1_genomic.fna	0.978676	SdTVs
GCF_025399135.1_ASM2539913v1_genomic.fna	0.978676	SdTVs
GCF_025399135.1_ASM2539913v1_genomic.fna	0.978676	SdTVs
GCF_025399135.1_ASM2539913v1_genomic.fna	0.978676	SdTVs
GCF_025399135.1_ASM2539913v1_genomic.fna	0.978676	SdTVs
GCF_025399135.1_ASM2539913v1_genomic.fna	0.978676	SdTVs
GCF_025399135.1_ASM2539913v1_genomic.fna	0.978676	SdTVs
GCF_025583505.2_ASM2558350v2_genomic.fna	0.923096	SdTVs
GCF_025583505.2_ASM2558350v2_genomic.fna	0.923096	SdTVs
GCF_025643475.1_ASM2564347v1_genomic.fna	0.932817	SdTVs
GCF_025643475.1_ASM2564347v1_genomic.fna	0.932817	SdTVs
GCF_025600175.2_ASM2560017v2_genomic.fna	0.954599	SdTVs
GCF_025920045.1_ASM2592004v1_genomic.fna	0.884852	SdTVs
GCF_025808295.1_ASM2580829v1_genomic.fna	0.939532	SdTVs
GCF_025758595.1_ASM2575859v1_genomic.fna	0.89833	SdTVs
GCF_025758595.1_ASM2575859v1_genomic.fna	0.89833	SdTVs
GCF_025758595.1_ASM2575859v1_genomic.fna	0.89833	SdTVs
GCF_025665355.1_ASM2566535v1_genomic.fna	0.935153	SdTVs
GCF_025665355.1_ASM2566535v1_genomic.fna	0.935153	SdTVs
GCF_025665355.1_ASM2566535v1_genomic.fna	0.935153	SdTVs
GCF_025665355.1_ASM2566535v1_genomic.fna	0.935153	SdTVs
GCF_025908435.1_ASM2590843v1_genomic.fna	0.943415	SdTVs
GCF_025642235.1_ASM2564223v1_genomic.fna	0.941873	SdTVs
GCF_025642235.1_ASM2564223v1_genomic.fna	0.941873	SdTVs
GCF_025758515.1_ASM2575851v1_genomic.fna	0.920701	SdTVs
GCF_025758515.1_ASM2575851v1_genomic.fna	0.920701	SdTVs
GCF_025502525.1_ASM2550252v1_genomic.fna	0.946243	SdTVs
GCF_025502525.1_ASM2550252v1_genomic.fna	0.946243	SdTVs
GCF_025502525.1_ASM2550252v1_genomic.fna	0.946243	SdTVs
GCF_025916175.1_ASM2591617v1_genomic.fna	0.942965	SdTVs
GCF_025916175.1_ASM2591617v1_genomic.fna	0.942965	SdTVs
GCF_025916175.1_ASM2591617v1_genomic.fna	0.942965	SdTVs
GCF_025916175.1_ASM2591617v1_genomic.fna	0.942965	SdTVs
